dataset,unit,scale,iteration_group,metric,value,eligible_quality
ORTEC static,ORTEC-SYNTH-300-s100,300,1,runtime_sec,172.64,True
ORTEC static,ORTEC-SYNTH-300-s100,300,1,vehicle_reduction_pct,3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s100,300,1,distance_reduction_pct,20.851042080028503,True
ORTEC static,ORTEC-SYNTH-300-s101,300,1,runtime_sec,180.7,True
ORTEC static,ORTEC-SYNTH-300-s101,300,1,vehicle_reduction_pct,-3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s101,300,1,distance_reduction_pct,15.805454582986938,True
ORTEC static,ORTEC-SYNTH-300-s102,300,1,runtime_sec,185.27,True
ORTEC static,ORTEC-SYNTH-300-s102,300,1,vehicle_reduction_pct,-3.571428571428571,True
ORTEC static,ORTEC-SYNTH-300-s102,300,1,distance_reduction_pct,-0.5049330393035126,True
ORTEC static,ORTEC-SYNTH-300-s103,300,1,runtime_sec,162.41,True
ORTEC static,ORTEC-SYNTH-300-s103,300,1,vehicle_reduction_pct,3.3333333333333335,True
ORTEC static,ORTEC-SYNTH-300-s103,300,1,distance_reduction_pct,1.5947873515182205,True
ORTEC static,ORTEC-SYNTH-300-s104,300,1,runtime_sec,184.46,True
ORTEC static,ORTEC-SYNTH-300-s104,300,1,vehicle_reduction_pct,6.666666666666667,True
ORTEC static,ORTEC-SYNTH-300-s104,300,1,distance_reduction_pct,3.31329090040001,True
ORTEC static,ORTEC-SYNTH-300-s105,300,1,runtime_sec,182.77,True
ORTEC static,ORTEC-SYNTH-300-s105,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s105,300,1,distance_reduction_pct,2.349075999176475,True
ORTEC static,ORTEC-SYNTH-300-s106,300,1,runtime_sec,147.17,False
ORTEC static,ORTEC-SYNTH-300-s107,300,1,runtime_sec,176.19,True
ORTEC static,ORTEC-SYNTH-300-s107,300,1,vehicle_reduction_pct,3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s107,300,1,distance_reduction_pct,18.73192748406159,True
ORTEC static,ORTEC-SYNTH-300-s108,300,0,runtime_sec,99.57,True
ORTEC static,ORTEC-SYNTH-300-s108,300,0,vehicle_reduction_pct,3.3333333333333335,True
ORTEC static,ORTEC-SYNTH-300-s108,300,0,distance_reduction_pct,1.0091505415373914,True
ORTEC static,ORTEC-SYNTH-300-s109,300,1,runtime_sec,169.01,True
ORTEC static,ORTEC-SYNTH-300-s109,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s109,300,1,distance_reduction_pct,-0.22723089449320052,True
ORTEC static,ORTEC-SYNTH-300-s110,300,1,runtime_sec,171.59,True
ORTEC static,ORTEC-SYNTH-300-s110,300,1,vehicle_reduction_pct,3.3333333333333335,True
ORTEC static,ORTEC-SYNTH-300-s110,300,1,distance_reduction_pct,2.405305101861717,True
ORTEC static,ORTEC-SYNTH-300-s111,300,0,runtime_sec,103.58,True
ORTEC static,ORTEC-SYNTH-300-s111,300,0,vehicle_reduction_pct,3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s111,300,0,distance_reduction_pct,3.8215135683249177,True
ORTEC static,ORTEC-SYNTH-300-s42,300,1,runtime_sec,191.01,True
ORTEC static,ORTEC-SYNTH-300-s42,300,1,vehicle_reduction_pct,3.571428571428571,True
ORTEC static,ORTEC-SYNTH-300-s42,300,1,distance_reduction_pct,0.4206987166042997,True
ORTEC static,ORTEC-SYNTH-300-s43,300,1,runtime_sec,172.35,True
ORTEC static,ORTEC-SYNTH-300-s43,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s43,300,1,distance_reduction_pct,-0.1203436941106465,True
ORTEC static,ORTEC-SYNTH-300-s44,300,1,runtime_sec,168.32,True
ORTEC static,ORTEC-SYNTH-300-s44,300,1,vehicle_reduction_pct,3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s44,300,1,distance_reduction_pct,-1.6110240193674483,True
ORTEC static,ORTEC-SYNTH-300-s45,300,1,runtime_sec,178.57,True
ORTEC static,ORTEC-SYNTH-300-s45,300,1,vehicle_reduction_pct,3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s45,300,1,distance_reduction_pct,-1.9098586747869746,True
ORTEC static,ORTEC-SYNTH-300-s46,300,1,runtime_sec,185.72,True
ORTEC static,ORTEC-SYNTH-300-s46,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s46,300,1,distance_reduction_pct,0.47477576084947903,True
ORTEC static,ORTEC-SYNTH-300-s47,300,0,runtime_sec,102.3,True
ORTEC static,ORTEC-SYNTH-300-s47,300,0,vehicle_reduction_pct,3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s47,300,0,distance_reduction_pct,16.94096453157079,True
ORTEC static,ORTEC-SYNTH-300-s48,300,1,runtime_sec,181.71,True
ORTEC static,ORTEC-SYNTH-300-s48,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s48,300,1,distance_reduction_pct,0.40732651604989756,True
ORTEC static,ORTEC-SYNTH-300-s49,300,1,runtime_sec,195.79,True
ORTEC static,ORTEC-SYNTH-300-s49,300,1,vehicle_reduction_pct,-3.571428571428571,True
ORTEC static,ORTEC-SYNTH-300-s49,300,1,distance_reduction_pct,-3.9353612762453944,True
ORTEC static,ORTEC-SYNTH-300-s50,300,2+,runtime_sec,307.79,True
ORTEC static,ORTEC-SYNTH-300-s50,300,2+,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s50,300,2+,distance_reduction_pct,0.37999130381431007,True
ORTEC static,ORTEC-SYNTH-300-s51,300,1,runtime_sec,177.77,True
ORTEC static,ORTEC-SYNTH-300-s51,300,1,vehicle_reduction_pct,3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s51,300,1,distance_reduction_pct,-1.4222008800824397,True
ORTEC static,ORTEC-SYNTH-300-s52,300,1,runtime_sec,141.78,False
ORTEC static,ORTEC-SYNTH-300-s53,300,1,runtime_sec,150.36,True
ORTEC static,ORTEC-SYNTH-300-s53,300,1,vehicle_reduction_pct,3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s53,300,1,distance_reduction_pct,0.7261334073354423,True
ORTEC static,ORTEC-SYNTH-300-s54,300,1,runtime_sec,153.51,True
ORTEC static,ORTEC-SYNTH-300-s54,300,1,vehicle_reduction_pct,3.225806451612903,True
ORTEC static,ORTEC-SYNTH-300-s54,300,1,distance_reduction_pct,1.619755630360574,True
ORTEC static,ORTEC-SYNTH-300-s55,300,2+,runtime_sec,202.53,True
ORTEC static,ORTEC-SYNTH-300-s55,300,2+,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s55,300,2+,distance_reduction_pct,0.9687760459219428,True
ORTEC static,ORTEC-SYNTH-300-s56,300,1,runtime_sec,176.92,True
ORTEC static,ORTEC-SYNTH-300-s56,300,1,vehicle_reduction_pct,3.225806451612903,True
ORTEC static,ORTEC-SYNTH-300-s56,300,1,distance_reduction_pct,0.3864949393338778,True
ORTEC static,ORTEC-SYNTH-300-s57,300,1,runtime_sec,183.29,True
ORTEC static,ORTEC-SYNTH-300-s57,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s57,300,1,distance_reduction_pct,21.917529887041535,True
ORTEC static,ORTEC-SYNTH-300-s58,300,0,runtime_sec,101.75,True
ORTEC static,ORTEC-SYNTH-300-s58,300,0,vehicle_reduction_pct,6.451612903225806,True
ORTEC static,ORTEC-SYNTH-300-s58,300,0,distance_reduction_pct,7.017357106951713,True
ORTEC static,ORTEC-SYNTH-300-s59,300,2+,runtime_sec,197.24,False
ORTEC static,ORTEC-SYNTH-300-s60,300,0,runtime_sec,110.11,True
ORTEC static,ORTEC-SYNTH-300-s60,300,0,vehicle_reduction_pct,3.571428571428571,True
ORTEC static,ORTEC-SYNTH-300-s60,300,0,distance_reduction_pct,1.4149687869313243,True
ORTEC static,ORTEC-SYNTH-300-s61,300,0,runtime_sec,99.45,True
ORTEC static,ORTEC-SYNTH-300-s61,300,0,vehicle_reduction_pct,10.344827586206897,True
ORTEC static,ORTEC-SYNTH-300-s61,300,0,distance_reduction_pct,3.372298630682603,True
ORTEC static,ORTEC-SYNTH-300-s62,300,0,runtime_sec,105.91,True
ORTEC static,ORTEC-SYNTH-300-s62,300,0,vehicle_reduction_pct,3.225806451612903,True
ORTEC static,ORTEC-SYNTH-300-s62,300,0,distance_reduction_pct,25.360121536317997,True
ORTEC static,ORTEC-SYNTH-300-s63,300,1,runtime_sec,176.31,True
ORTEC static,ORTEC-SYNTH-300-s63,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s63,300,1,distance_reduction_pct,1.7377885769846204,True
ORTEC static,ORTEC-SYNTH-300-s64,300,1,runtime_sec,191.7,True
ORTEC static,ORTEC-SYNTH-300-s64,300,1,vehicle_reduction_pct,-3.571428571428571,True
ORTEC static,ORTEC-SYNTH-300-s64,300,1,distance_reduction_pct,-0.759366785160701,True
ORTEC static,ORTEC-SYNTH-300-s65,300,1,runtime_sec,186.47,True
ORTEC static,ORTEC-SYNTH-300-s65,300,1,vehicle_reduction_pct,3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s65,300,1,distance_reduction_pct,16.168260891373365,True
ORTEC static,ORTEC-SYNTH-300-s66,300,1,runtime_sec,200.16,True
ORTEC static,ORTEC-SYNTH-300-s66,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s66,300,1,distance_reduction_pct,-2.4668765097723444,True
ORTEC static,ORTEC-SYNTH-300-s67,300,1,runtime_sec,183.22,True
ORTEC static,ORTEC-SYNTH-300-s67,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s67,300,1,distance_reduction_pct,25.87294097959051,True
ORTEC static,ORTEC-SYNTH-300-s68,300,2+,runtime_sec,300.11,False
ORTEC static,ORTEC-SYNTH-300-s69,300,1,runtime_sec,180.85,True
ORTEC static,ORTEC-SYNTH-300-s69,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s69,300,1,distance_reduction_pct,-0.9167649995461559,True
ORTEC static,ORTEC-SYNTH-300-s70,300,1,runtime_sec,175.75,True
ORTEC static,ORTEC-SYNTH-300-s70,300,1,vehicle_reduction_pct,-6.451612903225806,True
ORTEC static,ORTEC-SYNTH-300-s70,300,1,distance_reduction_pct,20.45044445490496,True
ORTEC static,ORTEC-SYNTH-300-s71,300,2+,runtime_sec,247.41,False
ORTEC static,ORTEC-SYNTH-300-s72,300,1,runtime_sec,171.94,True
ORTEC static,ORTEC-SYNTH-300-s72,300,1,vehicle_reduction_pct,-3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s72,300,1,distance_reduction_pct,-6.065593264992499,True
ORTEC static,ORTEC-SYNTH-300-s73,300,1,runtime_sec,197.89,True
ORTEC static,ORTEC-SYNTH-300-s73,300,1,vehicle_reduction_pct,10.344827586206897,True
ORTEC static,ORTEC-SYNTH-300-s73,300,1,distance_reduction_pct,1.9367440724818403,True
ORTEC static,ORTEC-SYNTH-300-s74,300,1,runtime_sec,183.48,True
ORTEC static,ORTEC-SYNTH-300-s74,300,1,vehicle_reduction_pct,3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s74,300,1,distance_reduction_pct,3.9455111661256237,True
ORTEC static,ORTEC-SYNTH-300-s75,300,1,runtime_sec,177.83,True
ORTEC static,ORTEC-SYNTH-300-s75,300,1,vehicle_reduction_pct,3.571428571428571,True
ORTEC static,ORTEC-SYNTH-300-s75,300,1,distance_reduction_pct,-2.235647654951796,True
ORTEC static,ORTEC-SYNTH-300-s76,300,2+,runtime_sec,212.82,True
ORTEC static,ORTEC-SYNTH-300-s76,300,2+,vehicle_reduction_pct,-3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s76,300,2+,distance_reduction_pct,-3.4555970185483065,True
ORTEC static,ORTEC-SYNTH-300-s77,300,2+,runtime_sec,344.85,False
ORTEC static,ORTEC-SYNTH-300-s78,300,2+,runtime_sec,224.97,True
ORTEC static,ORTEC-SYNTH-300-s78,300,2+,vehicle_reduction_pct,-6.896551724137931,True
ORTEC static,ORTEC-SYNTH-300-s78,300,2+,distance_reduction_pct,3.0530470250075887,True
ORTEC static,ORTEC-SYNTH-300-s79,300,1,runtime_sec,175.46,True
ORTEC static,ORTEC-SYNTH-300-s79,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s79,300,1,distance_reduction_pct,0.9322951032479367,True
ORTEC static,ORTEC-SYNTH-300-s80,300,1,runtime_sec,164.7,True
ORTEC static,ORTEC-SYNTH-300-s80,300,1,vehicle_reduction_pct,-3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s80,300,1,distance_reduction_pct,-3.0293666801703845,True
ORTEC static,ORTEC-SYNTH-300-s81,300,1,runtime_sec,177.88,True
ORTEC static,ORTEC-SYNTH-300-s81,300,1,vehicle_reduction_pct,3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s81,300,1,distance_reduction_pct,2.8205496161297265,True
ORTEC static,ORTEC-SYNTH-300-s82,300,1,runtime_sec,159.65,True
ORTEC static,ORTEC-SYNTH-300-s82,300,1,vehicle_reduction_pct,-3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s82,300,1,distance_reduction_pct,-4.597980712914846,True
ORTEC static,ORTEC-SYNTH-300-s83,300,1,runtime_sec,186.65,True
ORTEC static,ORTEC-SYNTH-300-s83,300,1,vehicle_reduction_pct,3.571428571428571,True
ORTEC static,ORTEC-SYNTH-300-s83,300,1,distance_reduction_pct,5.357032352976831,True
ORTEC static,ORTEC-SYNTH-300-s84,300,1,runtime_sec,156.19,True
ORTEC static,ORTEC-SYNTH-300-s84,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s84,300,1,distance_reduction_pct,-1.3388064620334263,True
ORTEC static,ORTEC-SYNTH-300-s85,300,1,runtime_sec,156.31,True
ORTEC static,ORTEC-SYNTH-300-s85,300,1,vehicle_reduction_pct,3.3333333333333335,True
ORTEC static,ORTEC-SYNTH-300-s85,300,1,distance_reduction_pct,26.59959437998807,True
ORTEC static,ORTEC-SYNTH-300-s86,300,1,runtime_sec,171.41,True
ORTEC static,ORTEC-SYNTH-300-s86,300,1,vehicle_reduction_pct,6.666666666666667,True
ORTEC static,ORTEC-SYNTH-300-s86,300,1,distance_reduction_pct,8.093094682137407,True
ORTEC static,ORTEC-SYNTH-300-s87,300,1,runtime_sec,175.66,True
ORTEC static,ORTEC-SYNTH-300-s87,300,1,vehicle_reduction_pct,6.896551724137931,True
ORTEC static,ORTEC-SYNTH-300-s87,300,1,distance_reduction_pct,-2.5319687763801104,True
ORTEC static,ORTEC-SYNTH-300-s88,300,2+,runtime_sec,321.76,False
ORTEC static,ORTEC-SYNTH-300-s89,300,1,runtime_sec,175.81,True
ORTEC static,ORTEC-SYNTH-300-s89,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s89,300,1,distance_reduction_pct,-2.859744347264102,True
ORTEC static,ORTEC-SYNTH-300-s90,300,0,runtime_sec,108.8,True
ORTEC static,ORTEC-SYNTH-300-s90,300,0,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s90,300,0,distance_reduction_pct,2.033061804170331,True
ORTEC static,ORTEC-SYNTH-300-s91,300,2+,runtime_sec,314.31,False
ORTEC static,ORTEC-SYNTH-300-s92,300,0,runtime_sec,107.5,True
ORTEC static,ORTEC-SYNTH-300-s92,300,0,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s92,300,0,distance_reduction_pct,21.800366865839703,True
ORTEC static,ORTEC-SYNTH-300-s93,300,1,runtime_sec,180.18,True
ORTEC static,ORTEC-SYNTH-300-s93,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s93,300,1,distance_reduction_pct,0.03565737409699484,True
ORTEC static,ORTEC-SYNTH-300-s94,300,1,runtime_sec,174.14,True
ORTEC static,ORTEC-SYNTH-300-s94,300,1,vehicle_reduction_pct,3.7037037037037033,True
ORTEC static,ORTEC-SYNTH-300-s94,300,1,distance_reduction_pct,2.233937985881512,True
ORTEC static,ORTEC-SYNTH-300-s95,300,1,runtime_sec,177.82,True
ORTEC static,ORTEC-SYNTH-300-s95,300,1,vehicle_reduction_pct,3.125,True
ORTEC static,ORTEC-SYNTH-300-s95,300,1,distance_reduction_pct,0.11370967420499264,True
ORTEC static,ORTEC-SYNTH-300-s96,300,1,runtime_sec,138.0,True
ORTEC static,ORTEC-SYNTH-300-s96,300,1,vehicle_reduction_pct,-6.666666666666667,True
ORTEC static,ORTEC-SYNTH-300-s96,300,1,distance_reduction_pct,-23.58256346809186,True
ORTEC static,ORTEC-SYNTH-300-s97,300,0,runtime_sec,106.26,True
ORTEC static,ORTEC-SYNTH-300-s97,300,0,vehicle_reduction_pct,3.4482758620689653,True
ORTEC static,ORTEC-SYNTH-300-s97,300,0,distance_reduction_pct,24.463341933221454,True
ORTEC static,ORTEC-SYNTH-300-s98,300,1,runtime_sec,159.95,True
ORTEC static,ORTEC-SYNTH-300-s98,300,1,vehicle_reduction_pct,3.3333333333333335,True
ORTEC static,ORTEC-SYNTH-300-s98,300,1,distance_reduction_pct,1.09317794414311,True
ORTEC static,ORTEC-SYNTH-300-s99,300,1,runtime_sec,190.03,True
ORTEC static,ORTEC-SYNTH-300-s99,300,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-300-s99,300,1,distance_reduction_pct,2.1624874518439916,True
ORTEC static,ORTEC-SYNTH-500-s200,500,1,runtime_sec,170.58,True
ORTEC static,ORTEC-SYNTH-500-s200,500,1,vehicle_reduction_pct,2.127659574468085,True
ORTEC static,ORTEC-SYNTH-500-s200,500,1,distance_reduction_pct,23.87845434690664,True
ORTEC static,ORTEC-SYNTH-500-s201,500,1,runtime_sec,205.08,True
ORTEC static,ORTEC-SYNTH-500-s201,500,1,vehicle_reduction_pct,-2.2222222222222223,True
ORTEC static,ORTEC-SYNTH-500-s201,500,1,distance_reduction_pct,-2.6512321397057197,True
ORTEC static,ORTEC-SYNTH-500-s202,500,2+,runtime_sec,225.86,False
ORTEC static,ORTEC-SYNTH-500-s203,500,1,runtime_sec,176.71,True
ORTEC static,ORTEC-SYNTH-500-s203,500,1,vehicle_reduction_pct,6.521739130434782,True
ORTEC static,ORTEC-SYNTH-500-s203,500,1,distance_reduction_pct,22.62673400380547,True
ORTEC static,ORTEC-SYNTH-500-s204,500,1,runtime_sec,170.3,True
ORTEC static,ORTEC-SYNTH-500-s204,500,1,vehicle_reduction_pct,2.2222222222222223,True
ORTEC static,ORTEC-SYNTH-500-s204,500,1,distance_reduction_pct,0.04152231175470964,True
ORTEC static,ORTEC-SYNTH-500-s205,500,1,runtime_sec,236.96,True
ORTEC static,ORTEC-SYNTH-500-s205,500,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-500-s205,500,1,distance_reduction_pct,1.700394870140236,True
ORTEC static,ORTEC-SYNTH-500-s206,500,2+,runtime_sec,394.5,False
ORTEC static,ORTEC-SYNTH-500-s207,500,1,runtime_sec,180.02,True
ORTEC static,ORTEC-SYNTH-500-s207,500,1,vehicle_reduction_pct,4.3478260869565215,True
ORTEC static,ORTEC-SYNTH-500-s207,500,1,distance_reduction_pct,2.572001766671867,True
ORTEC static,ORTEC-SYNTH-500-s208,500,1,runtime_sec,141.93,False
ORTEC static,ORTEC-SYNTH-500-s209,500,1,runtime_sec,144.43,False
ORTEC static,ORTEC-SYNTH-500-s210,500,1,runtime_sec,186.72,True
ORTEC static,ORTEC-SYNTH-500-s210,500,1,vehicle_reduction_pct,0.0,True
ORTEC static,ORTEC-SYNTH-500-s210,500,1,distance_reduction_pct,22.759618680558937,True
ORTEC static,ORTEC-SYNTH-500-s211,500,1,runtime_sec,192.16,True
ORTEC static,ORTEC-SYNTH-500-s211,500,1,vehicle_reduction_pct,-6.666666666666667,True
ORTEC static,ORTEC-SYNTH-500-s211,500,1,distance_reduction_pct,-2.585004329242309,True
ORTEC static,ORTEC-SYNTH-500-s212,500,1,runtime_sec,155.17,True
ORTEC static,ORTEC-SYNTH-500-s212,500,1,vehicle_reduction_pct,4.444444444444445,True
