method,scenario,scale,epoch,served_rate,runtime_sec,feasible,orders_dispatched,orders_pending
DRoC latest,ORTEC-SYNTH-300-s89_dyn5e,300,2,0.6033,178.85441184043884,True,20.0,161.0
DRoC latest,ORTEC-SYNTH-300-s89_dyn5e,300,3,0.8033,127.4297821521759,True,28.0,213.0
DRoC latest,ORTEC-SYNTH-300-s89_dyn5e,300,4,1.0033,180.1449851989746,True,34.0,267.0
DRoC latest,ORTEC-SYNTH-300-s90_dyn5e,300,0,0.2033,179.14541912078855,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s90_dyn5e,300,1,0.4033,131.7657015323639,True,13.0,108.0
DRoC latest,ORTEC-SYNTH-300-s90_dyn5e,300,2,0.6033,120.9737584590912,True,18.0,163.0
DRoC latest,ORTEC-SYNTH-300-s90_dyn5e,300,3,0.8033,137.64456605911255,True,24.0,217.0
DRoC latest,ORTEC-SYNTH-300-s90_dyn5e,300,4,1.0033,192.71205735206604,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-300-s91_dyn5e,300,0,0.0,352.15933561325073,False,0.0,61.0
DRoC latest,ORTEC-SYNTH-300-s91_dyn5e,300,1,0.0,371.3508868217468,False,0.0,121.0
DRoC latest,ORTEC-SYNTH-300-s91_dyn5e,300,2,0.0,363.9386315345764,False,0.0,181.0
DRoC latest,ORTEC-SYNTH-300-s91_dyn5e,300,3,0.8,643.9345746040344,True,28.0,213.0
DRoC latest,ORTEC-SYNTH-300-s91_dyn5e,300,4,0.8,305.09689116477966,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-300-s92_dyn5e,300,0,0.2033,112.04301977157591,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s92_dyn5e,300,1,0.4033,113.91396927833556,True,12.0,109.0
DRoC latest,ORTEC-SYNTH-300-s92_dyn5e,300,2,0.6033,105.61583971977234,True,17.0,164.0
DRoC latest,ORTEC-SYNTH-300-s92_dyn5e,300,3,0.8033,126.86781597137453,True,22.0,219.0
DRoC latest,ORTEC-SYNTH-300-s92_dyn5e,300,4,1.0033,143.20536613464355,True,25.0,276.0
DRoC latest,ORTEC-SYNTH-300-s93_dyn5e,300,0,0.2033,100.18468379974364,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s93_dyn5e,300,1,0.4033,177.6048550605774,True,13.0,108.0
DRoC latest,ORTEC-SYNTH-300-s93_dyn5e,300,2,0.6033,195.26625895500183,True,17.0,164.0
DRoC latest,ORTEC-SYNTH-300-s93_dyn5e,300,3,0.8033,177.84401750564575,True,22.0,219.0
DRoC latest,ORTEC-SYNTH-300-s93_dyn5e,300,4,1.0033,201.63927507400516,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-300-s94_dyn5e,300,0,0.2033,89.06210565567017,True,6.0,55.0
DRoC latest,ORTEC-SYNTH-300-s94_dyn5e,300,1,0.4033,115.03295159339903,True,11.0,110.0
DRoC latest,ORTEC-SYNTH-300-s94_dyn5e,300,2,0.6033,113.1550087928772,True,17.0,164.0
DRoC latest,ORTEC-SYNTH-300-s94_dyn5e,300,3,0.8033,157.03074884414673,True,21.0,220.0
DRoC latest,ORTEC-SYNTH-300-s94_dyn5e,300,4,1.0033,179.69307923316956,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-300-s95_dyn5e,300,0,0.2033,176.624609708786,True,9.0,52.0
DRoC latest,ORTEC-SYNTH-300-s95_dyn5e,300,1,0.4033,177.16918754577637,True,15.0,106.0
DRoC latest,ORTEC-SYNTH-300-s95_dyn5e,300,2,0.6033,181.02471470832825,True,19.0,162.0
DRoC latest,ORTEC-SYNTH-300-s95_dyn5e,300,3,0.8033,182.04867815971372,True,26.0,215.0
DRoC latest,ORTEC-SYNTH-300-s95_dyn5e,300,4,1.0033,188.928337097168,True,31.0,270.0
DRoC latest,ORTEC-SYNTH-300-s96_dyn5e,300,0,0.2033,213.0633556842804,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s96_dyn5e,300,1,0.4033,98.46324157714844,True,13.0,108.0
DRoC latest,ORTEC-SYNTH-300-s96_dyn5e,300,2,0.6033,156.1880121231079,True,18.0,163.0
DRoC latest,ORTEC-SYNTH-300-s96_dyn5e,300,3,0.8033,178.9513647556305,True,23.0,218.0
DRoC latest,ORTEC-SYNTH-300-s96_dyn5e,300,4,1.0033,170.87984013557434,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-300-s97_dyn5e,300,0,0.2033,148.77556443214417,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s97_dyn5e,300,1,0.4033,179.45183062553406,True,13.0,108.0
DRoC latest,ORTEC-SYNTH-300-s97_dyn5e,300,2,0.6033,141.3043041229248,True,17.0,164.0
DRoC latest,ORTEC-SYNTH-300-s97_dyn5e,300,3,0.8033,154.08890652656555,True,23.0,218.0
DRoC latest,ORTEC-SYNTH-300-s97_dyn5e,300,4,1.0033,162.55520176887512,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-300-s98_dyn5e,300,0,0.2033,109.17233896255492,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s98_dyn5e,300,1,0.4033,178.6187584400177,True,13.0,108.0
DRoC latest,ORTEC-SYNTH-300-s98_dyn5e,300,2,0.6033,131.632963180542,True,19.0,162.0
DRoC latest,ORTEC-SYNTH-300-s98_dyn5e,300,3,0.8033,189.42943692207336,True,24.0,217.0
DRoC latest,ORTEC-SYNTH-300-s98_dyn5e,300,4,1.0033,176.93086433410645,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-300-s99_dyn5e,300,0,0.2033,120.00076937675476,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s99_dyn5e,300,1,0.4033,181.78912091255188,True,12.0,109.0
DRoC latest,ORTEC-SYNTH-300-s99_dyn5e,300,2,0.6033,179.80909824371338,True,18.0,163.0
DRoC latest,ORTEC-SYNTH-300-s99_dyn5e,300,3,0.8033,176.75934290885925,True,24.0,217.0
DRoC latest,ORTEC-SYNTH-300-s99_dyn5e,300,4,1.0033,189.53458619117737,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s200_dyn5e,500,0,0.202,122.79588103294373,True,13.0,88.0
DRoC latest,ORTEC-SYNTH-500-s200_dyn5e,500,1,0.402,179.54315853118896,True,22.0,179.0
DRoC latest,ORTEC-SYNTH-500-s200_dyn5e,500,2,0.602,180.97890543937683,True,31.0,270.0
DRoC latest,ORTEC-SYNTH-500-s200_dyn5e,500,3,0.802,177.19265961647034,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s200_dyn5e,500,4,1.002,216.92690086364743,True,45.0,456.0
DRoC latest,ORTEC-SYNTH-500-s201_dyn5e,500,0,0.202,104.77165532112122,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s201_dyn5e,500,1,0.402,123.87194848060608,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s201_dyn5e,500,2,0.602,149.94725942611694,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s201_dyn5e,500,3,0.802,163.0730037689209,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s201_dyn5e,500,4,1.002,154.2703468799591,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s202_dyn5e,500,0,0.202,181.28434944152832,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s202_dyn5e,500,1,0.402,177.30218052864075,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s202_dyn5e,500,2,0.602,184.162294626236,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s202_dyn5e,500,3,0.802,181.4048411846161,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s202_dyn5e,500,4,1.002,180.9936683177948,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s203_dyn5e,500,0,0.202,101.36752009391785,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s203_dyn5e,500,1,0.402,177.36487579345703,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s203_dyn5e,500,2,0.602,146.5142059326172,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s203_dyn5e,500,3,0.802,180.80113697052,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s203_dyn5e,500,4,1.002,196.46627593040463,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s204_dyn5e,500,0,0.202,123.72898960113524,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s204_dyn5e,500,1,0.402,142.34373664855957,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s204_dyn5e,500,2,0.602,181.6210618019104,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s204_dyn5e,500,3,0.802,257.74592185020447,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s204_dyn5e,500,4,1.002,203.03197717666623,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s205_dyn5e,500,0,0.202,176.03116536140442,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s205_dyn5e,500,1,0.402,178.76390147209167,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s205_dyn5e,500,2,0.602,185.2981026172638,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s205_dyn5e,500,3,0.802,206.6567838191986,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s205_dyn5e,500,4,1.002,169.0024597644806,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s207_dyn5e,500,0,0.202,173.4342715740204,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s207_dyn5e,500,1,0.402,144.35219192504883,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s207_dyn5e,500,2,0.602,174.30530714988708,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s207_dyn5e,500,3,0.802,176.15702939033508,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s207_dyn5e,500,4,1.002,175.42405772209167,True,45.0,456.0
DRoC latest,ORTEC-SYNTH-500-s208_dyn5e,500,0,0.202,110.08030724525452,True,13.0,88.0
DRoC latest,ORTEC-SYNTH-500-s208_dyn5e,500,1,0.402,183.8901469707489,True,22.0,179.0
DRoC latest,ORTEC-SYNTH-500-s208_dyn5e,500,2,0.602,150.93801641464233,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s208_dyn5e,500,3,0.802,167.20808100700378,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s208_dyn5e,500,4,1.002,190.9026041030884,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s210_dyn5e,500,0,0.202,178.46879363059998,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s210_dyn5e,500,1,0.402,154.9643168449402,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s210_dyn5e,500,2,0.602,151.2564799785614,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s210_dyn5e,500,3,0.802,160.8651797771454,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s210_dyn5e,500,4,1.002,180.67198276519773,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s211_dyn5e,500,0,0.202,179.07489013671875,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s211_dyn5e,500,1,0.402,142.4337031841278,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s211_dyn5e,500,2,0.602,176.5827419757843,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s211_dyn5e,500,3,0.802,194.6569981575012,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s211_dyn5e,500,4,1.002,181.85905241966248,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s212_dyn5e,500,0,0.202,113.12478303909302,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s212_dyn5e,500,1,0.402,185.4977526664734,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s212_dyn5e,500,2,0.602,162.56280064582825,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s212_dyn5e,500,3,0.802,158.78264951705933,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s212_dyn5e,500,4,1.002,241.04425597190857,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s213_dyn5e,500,0,0.202,180.5146291255951,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s213_dyn5e,500,1,0.402,176.5800929069519,True,17.0,184.0
DRoC latest,ORTEC-SYNTH-500-s213_dyn5e,500,2,0.602,178.76634621620178,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s213_dyn5e,500,3,0.802,176.63136053085327,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s213_dyn5e,500,4,1.002,178.86881613731384,True,43.0,458.0
DRoC latest,ORTEC-SYNTH-500-s214_dyn5e,500,0,0.202,184.2299587726593,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s214_dyn5e,500,1,0.402,176.0558888912201,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s214_dyn5e,500,2,0.602,158.84299540519714,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s214_dyn5e,500,3,0.802,181.24011278152463,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s214_dyn5e,500,4,1.002,324.08110213279724,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s216_dyn5e,500,0,0.202,103.7483456134796,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s216_dyn5e,500,1,0.402,186.88720107078552,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s216_dyn5e,500,2,0.602,179.3533809185028,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s216_dyn5e,500,3,0.802,184.4812412261963,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s216_dyn5e,500,4,1.002,177.57145380973816,True,41.0,460.0
DRoC latest,ORTEC-SYNTH-500-s215_dyn5e,500,0,0.202,113.81266832351685,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s215_dyn5e,500,1,0.402,124.0061309337616,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s215_dyn5e,500,2,0.602,171.00776267051697,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s215_dyn5e,500,3,0.802,188.87468576431277,True,39.0,362.0
DRoC latest,ORTEC-SYNTH-500-s215_dyn5e,500,4,1.002,179.0203709602356,True,48.0,453.0
DRoC latest,ORTEC-SYNTH-500-s218_dyn5e,500,0,0.202,177.4117820262909,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s218_dyn5e,500,1,0.38,175.0953025817871,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s218_dyn5e,500,2,0.602,178.8442554473877,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s218_dyn5e,500,3,0.802,178.98184990882874,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s218_dyn5e,500,4,0.802,657.8264436721802,False,0.0,501.0
DRoC latest,ORTEC-SYNTH-500-s217_dyn5e,500,0,0.202,117.23039627075195,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s217_dyn5e,500,1,0.402,143.2640516757965,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s217_dyn5e,500,2,0.602,170.3231372833252,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s217_dyn5e,500,3,0.802,179.49009370803833,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s217_dyn5e,500,4,1.002,179.11151456832886,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s219_dyn5e,500,0,0.202,102.72335481643675,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s219_dyn5e,500,1,0.402,137.27977442741394,True,22.0,179.0
DRoC latest,ORTEC-SYNTH-500-s219_dyn5e,500,2,0.602,179.45463180541992,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s219_dyn5e,500,3,0.802,184.82651662826535,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s219_dyn5e,500,4,1.002,217.896671295166,True,47.0,454.0
DRoC latest,ORTEC-SYNTH-500-s220_dyn5e,500,0,0.202,118.20808029174805,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s220_dyn5e,500,1,0.402,152.13227581977844,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s220_dyn5e,500,2,0.602,179.3312108516693,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s220_dyn5e,500,3,0.802,180.7765598297119,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s220_dyn5e,500,4,1.002,162.19594192504883,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s221_dyn5e,500,0,0.202,109.10598373413086,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s221_dyn5e,500,1,0.402,151.43259000778198,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s221_dyn5e,500,2,0.412,147.7887740135193,True,1.0,300.0
DRoC latest,ORTEC-SYNTH-500-s221_dyn5e,500,3,0.802,179.68741178512573,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s221_dyn5e,500,4,1.002,183.93183183670044,True,41.0,460.0
DRoC latest,ORTEC-SYNTH-500-s222_dyn5e,500,0,0.202,182.0575475692749,True,13.0,88.0
DRoC latest,ORTEC-SYNTH-500-s222_dyn5e,500,1,0.402,150.81897830963135,True,23.0,178.0
DRoC latest,ORTEC-SYNTH-500-s222_dyn5e,500,2,0.602,177.5273141860962,True,31.0,270.0
DRoC latest,ORTEC-SYNTH-500-s222_dyn5e,500,3,0.802,182.99927186965945,True,39.0,362.0
DRoC latest,ORTEC-SYNTH-500-s222_dyn5e,500,4,1.002,171.8515601158142,True,47.0,454.0
DRoC latest,ORTEC-SYNTH-500-s223_dyn5e,500,0,0.202,98.20483899116516,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s223_dyn5e,500,1,0.402,155.43831253051758,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s223_dyn5e,500,2,0.602,180.7238883972168,True,25.0,276.0
DRoC latest,ORTEC-SYNTH-500-s223_dyn5e,500,3,0.802,184.87215948104856,True,32.0,369.0
DRoC latest,ORTEC-SYNTH-500-s223_dyn5e,500,4,1.002,195.68092584609985,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s224_dyn5e,500,0,0.202,181.7647926807404,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s224_dyn5e,500,1,0.402,152.32699275016785,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s224_dyn5e,500,2,0.602,177.78654766082764,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s224_dyn5e,500,3,0.802,180.9301762580872,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s224_dyn5e,500,4,1.002,177.99012565612793,True,45.0,456.0
DRoC latest,ORTEC-SYNTH-500-s225_dyn5e,500,0,0.202,178.39618682861328,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s225_dyn5e,500,1,0.402,158.6490650177002,True,22.0,179.0
DRoC latest,ORTEC-SYNTH-500-s225_dyn5e,500,2,0.602,177.00443363189697,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s225_dyn5e,500,3,0.802,177.26266717910767,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s225_dyn5e,500,4,1.002,180.3339581489563,True,45.0,456.0
DRoC latest,ORTEC-SYNTH-500-s226_dyn5e,500,0,0.202,96.19011116027832,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s226_dyn5e,500,1,0.402,198.85175347328183,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s226_dyn5e,500,2,0.602,185.9385130405426,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s226_dyn5e,500,3,0.802,178.14070010185242,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s226_dyn5e,500,4,1.002,190.31755018234253,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s227_dyn5e,500,0,0.202,179.35680222511292,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s227_dyn5e,500,1,0.402,177.32541227340698,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s227_dyn5e,500,2,0.602,170.33203101158142,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s227_dyn5e,500,3,0.802,152.06160163879397,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s227_dyn5e,500,4,1.002,181.04605722427368,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s228_dyn5e,500,0,0.202,179.89569306373596,True,13.0,88.0
DRoC latest,ORTEC-SYNTH-500-s228_dyn5e,500,1,0.402,196.3587203025818,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s228_dyn5e,500,2,0.602,176.64154863357544,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s228_dyn5e,500,3,0.802,175.93200135231018,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s228_dyn5e,500,4,1.002,181.79861211776733,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s229_dyn5e,500,0,0.202,102.29496693611144,True,9.0,92.0
DRoC latest,ORTEC-SYNTH-500-s229_dyn5e,500,1,0.402,150.02853655815125,True,18.0,183.0
DRoC latest,ORTEC-SYNTH-500-s229_dyn5e,500,2,0.602,177.42491507530212,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s229_dyn5e,500,3,0.802,182.65256762504575,True,32.0,369.0
DRoC latest,ORTEC-SYNTH-500-s229_dyn5e,500,4,1.002,180.7258815765381,True,39.0,462.0
DRoC latest,ORTEC-SYNTH-500-s230_dyn5e,500,0,0.202,98.09490489959715,True,10.0,91.0
DRoC latest,ORTEC-SYNTH-500-s230_dyn5e,500,1,0.402,150.3717384338379,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s230_dyn5e,500,2,0.602,151.69508171081543,True,25.0,276.0
DRoC latest,ORTEC-SYNTH-500-s230_dyn5e,500,3,0.802,178.77675461769104,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s230_dyn5e,500,4,1.002,178.46632051467896,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s231_dyn5e,500,0,0.202,120.53141856193542,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s231_dyn5e,500,1,0.402,141.12769603729248,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s231_dyn5e,500,2,0.602,181.66028714179996,True,27.0,274.0
DRoC latest,ORTEC-SYNTH-500-s231_dyn5e,500,3,0.802,189.7496428489685,True,35.0,366.0
DRoC latest,ORTEC-SYNTH-500-s231_dyn5e,500,4,1.002,158.29660749435425,True,41.0,460.0
DRoC latest,ORTEC-SYNTH-500-s232_dyn5e,500,0,0.202,110.62561631202698,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s232_dyn5e,500,1,0.402,179.63491225242615,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s232_dyn5e,500,2,0.602,179.07553386688232,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s232_dyn5e,500,3,0.802,179.77988266944885,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s232_dyn5e,500,4,1.002,214.7321720123291,True,45.0,456.0
DRoC latest,ORTEC-SYNTH-500-s233_dyn5e,500,0,0.202,103.1351673603058,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s233_dyn5e,500,1,0.402,138.35744309425354,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s233_dyn5e,500,2,0.602,184.94752407073972,True,26.0,275.0
DRoC latest,ORTEC-SYNTH-500-s233_dyn5e,500,3,0.802,183.7557661533356,True,34.0,367.0
DRoC latest,ORTEC-SYNTH-500-s233_dyn5e,500,4,1.002,264.5232527256012,True,42.0,459.0
DRoC latest,ORTEC-SYNTH-500-s234_dyn5e,500,0,0.202,112.45534992218018,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s234_dyn5e,500,1,0.402,157.80575489997864,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s234_dyn5e,500,2,0.602,177.46051669120789,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s234_dyn5e,500,3,0.802,183.27802228927607,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s234_dyn5e,500,4,1.002,244.65156602859497,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s235_dyn5e,500,0,0.202,127.1294813156128,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s235_dyn5e,500,1,0.402,135.17874026298523,True,22.0,179.0
DRoC latest,ORTEC-SYNTH-500-s235_dyn5e,500,2,0.602,178.71773028373718,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s235_dyn5e,500,3,0.802,155.60984230041504,True,36.0,365.0
DRoC latest,ORTEC-SYNTH-500-s235_dyn5e,500,4,1.002,270.2795605659485,True,45.0,456.0
DRoC latest,ORTEC-SYNTH-500-s236_dyn5e,500,0,0.202,111.32186794281006,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s236_dyn5e,500,1,0.402,176.6577913761139,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s236_dyn5e,500,2,0.602,179.1453046798706,True,31.0,270.0
DRoC latest,ORTEC-SYNTH-500-s236_dyn5e,500,3,0.802,194.99152183532715,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s236_dyn5e,500,4,1.002,181.90005207061768,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s237_dyn5e,500,0,0.202,125.12417936325072,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s237_dyn5e,500,1,0.402,157.2992067337036,True,23.0,178.0
DRoC latest,ORTEC-SYNTH-500-s237_dyn5e,500,2,0.602,167.44063782691956,True,31.0,270.0
DRoC latest,ORTEC-SYNTH-500-s237_dyn5e,500,3,0.802,183.19924354553223,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s237_dyn5e,500,4,1.002,181.95362639427185,True,46.0,455.0
DRoC latest,ORTEC-SYNTH-500-s238_dyn5e,500,0,0.202,115.10919451713562,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s238_dyn5e,500,1,0.402,180.37210321426392,True,21.0,180.0
DRoC latest,ORTEC-SYNTH-500-s238_dyn5e,500,2,0.602,188.03452229499817,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s238_dyn5e,500,3,0.802,178.2963991165161,True,37.0,364.0
DRoC latest,ORTEC-SYNTH-500-s238_dyn5e,500,4,0.802,495.04237127304077,False,0.0,501.0
DRoC latest,ORTEC-SYNTH-500-s239_dyn5e,500,0,0.202,110.67658519744872,True,12.0,89.0
DRoC latest,ORTEC-SYNTH-500-s239_dyn5e,500,1,0.402,154.63691639900208,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s239_dyn5e,500,2,0.602,180.34464955329892,True,30.0,271.0
DRoC latest,ORTEC-SYNTH-500-s239_dyn5e,500,3,0.802,188.23361372947693,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s239_dyn5e,500,4,1.002,180.6613571643829,True,44.0,457.0
DRoC latest,ORTEC-SYNTH-500-s240_dyn5e,500,0,0.202,102.37714648246764,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s240_dyn5e,500,1,0.402,176.11674618721008,True,20.0,181.0
DRoC latest,ORTEC-SYNTH-500-s240_dyn5e,500,2,0.602,142.59571170806885,True,29.0,272.0
DRoC latest,ORTEC-SYNTH-500-s240_dyn5e,500,3,0.802,159.94214272499084,True,38.0,363.0
DRoC latest,ORTEC-SYNTH-500-s240_dyn5e,500,4,1.002,183.24852800369263,True,47.0,454.0
