setting,scale,rule,metric,value,unit
dynamic,300,latest,runtime_ratio,17.693138979643127,ORTEC-SYNTH-300-s52_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s52_dyn5e
dynamic,300,retry,runtime_ratio,17.693138979643127,ORTEC-SYNTH-300-s52_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s53_dyn5e
dynamic,300,latest,runtime_ratio,14.332346096890204,ORTEC-SYNTH-300-s53_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s53_dyn5e
dynamic,300,retry,runtime_ratio,13.102390522530145,ORTEC-SYNTH-300-s53_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s54_dyn5e
dynamic,300,latest,runtime_ratio,13.747650036153289,ORTEC-SYNTH-300-s54_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s54_dyn5e
dynamic,300,retry,runtime_ratio,13.747650036153289,ORTEC-SYNTH-300-s54_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s55_dyn5e
dynamic,300,latest,runtime_ratio,14.434320425208808,ORTEC-SYNTH-300-s55_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s55_dyn5e
dynamic,300,retry,runtime_ratio,10.996393318147303,ORTEC-SYNTH-300-s55_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s56_dyn5e
dynamic,300,latest,runtime_ratio,16.668629298162976,ORTEC-SYNTH-300-s56_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s56_dyn5e
dynamic,300,retry,runtime_ratio,14.393311351860573,ORTEC-SYNTH-300-s56_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s57_dyn5e
dynamic,300,latest,runtime_ratio,17.242058165548098,ORTEC-SYNTH-300-s57_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s57_dyn5e
dynamic,300,retry,runtime_ratio,17.242058165548098,ORTEC-SYNTH-300-s57_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s58_dyn5e
dynamic,300,latest,runtime_ratio,15.76282880551962,ORTEC-SYNTH-300-s58_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s58_dyn5e
dynamic,300,retry,runtime_ratio,12.541612764122466,ORTEC-SYNTH-300-s58_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s60_dyn5e
dynamic,300,latest,runtime_ratio,15.12882147024504,ORTEC-SYNTH-300-s60_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s60_dyn5e
dynamic,300,retry,runtime_ratio,14.735122520420068,ORTEC-SYNTH-300-s60_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s61_dyn5e
dynamic,300,latest,runtime_ratio,19.29310344827586,ORTEC-SYNTH-300-s61_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s61_dyn5e
dynamic,300,retry,runtime_ratio,19.29310344827586,ORTEC-SYNTH-300-s61_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s62_dyn5e
dynamic,300,latest,runtime_ratio,12.528703504622664,ORTEC-SYNTH-300-s62_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s62_dyn5e
dynamic,300,retry,runtime_ratio,12.528703504622664,ORTEC-SYNTH-300-s62_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s63_dyn5e
dynamic,300,latest,runtime_ratio,14.996515679442508,ORTEC-SYNTH-300-s63_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s63_dyn5e
dynamic,300,retry,runtime_ratio,13.971627675460429,ORTEC-SYNTH-300-s63_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s64_dyn5e
dynamic,300,latest,runtime_ratio,14.797731958762888,ORTEC-SYNTH-300-s64_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s64_dyn5e
dynamic,300,retry,runtime_ratio,14.797731958762888,ORTEC-SYNTH-300-s64_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s65_dyn5e
dynamic,300,latest,runtime_ratio,17.409401898035753,ORTEC-SYNTH-300-s65_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s65_dyn5e
dynamic,300,retry,runtime_ratio,12.353343632752152,ORTEC-SYNTH-300-s65_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s66_dyn5e
dynamic,300,latest,runtime_ratio,19.712811011116994,ORTEC-SYNTH-300-s66_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s66_dyn5e
dynamic,300,retry,runtime_ratio,14.345950238221281,ORTEC-SYNTH-300-s66_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s67_dyn5e
dynamic,300,latest,runtime_ratio,15.460302891234512,ORTEC-SYNTH-300-s67_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s67_dyn5e
dynamic,300,retry,runtime_ratio,13.39008719596145,ORTEC-SYNTH-300-s67_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s69_dyn5e
dynamic,300,latest,runtime_ratio,17.548049745618993,ORTEC-SYNTH-300-s69_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s69_dyn5e
dynamic,300,retry,runtime_ratio,17.548049745618993,ORTEC-SYNTH-300-s69_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s70_dyn5e
dynamic,300,latest,runtime_ratio,18.328703703703706,ORTEC-SYNTH-300-s70_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s70_dyn5e
dynamic,300,retry,runtime_ratio,18.328703703703706,ORTEC-SYNTH-300-s70_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s72_dyn5e
dynamic,300,latest,runtime_ratio,16.26519567027477,ORTEC-SYNTH-300-s72_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s72_dyn5e
dynamic,300,retry,runtime_ratio,14.056827643630308,ORTEC-SYNTH-300-s72_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.32999999999999696,ORTEC-SYNTH-300-s59_dyn5e
dynamic,300,latest,runtime_ratio,4.427057309410251,ORTEC-SYNTH-300-s59_dyn5e
dynamic,300,retry,served_rate_gain_pp,40.33000000000001,ORTEC-SYNTH-300-s59_dyn5e
dynamic,300,retry,runtime_ratio,2.98005148005148,ORTEC-SYNTH-300-s59_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s73_dyn5e
dynamic,300,latest,runtime_ratio,16.640705363703162,ORTEC-SYNTH-300-s73_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s73_dyn5e
dynamic,300,retry,runtime_ratio,13.619397501836886,ORTEC-SYNTH-300-s73_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s74_dyn5e
dynamic,300,latest,runtime_ratio,17.889659392208852,ORTEC-SYNTH-300-s74_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s74_dyn5e
dynamic,300,retry,runtime_ratio,12.116459310626148,ORTEC-SYNTH-300-s74_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s75_dyn5e
dynamic,300,latest,runtime_ratio,13.711549190998698,ORTEC-SYNTH-300-s75_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s75_dyn5e
dynamic,300,retry,runtime_ratio,9.599590849916309,ORTEC-SYNTH-300-s75_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s76_dyn5e
dynamic,300,latest,runtime_ratio,16.00297210791038,ORTEC-SYNTH-300-s76_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s76_dyn5e
dynamic,300,retry,runtime_ratio,16.00297210791038,ORTEC-SYNTH-300-s76_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s78_dyn5e
dynamic,300,latest,runtime_ratio,16.950271625574594,ORTEC-SYNTH-300-s78_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s78_dyn5e
dynamic,300,retry,runtime_ratio,15.338696197241957,ORTEC-SYNTH-300-s78_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.32999999999999696,ORTEC-SYNTH-300-s71_dyn5e
dynamic,300,latest,runtime_ratio,5.1256303933654594,ORTEC-SYNTH-300-s71_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.32999999999999696,ORTEC-SYNTH-300-s71_dyn5e
dynamic,300,retry,runtime_ratio,5.1256303933654594,ORTEC-SYNTH-300-s71_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s79_dyn5e
dynamic,300,latest,runtime_ratio,17.66948234784492,ORTEC-SYNTH-300-s79_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s79_dyn5e
dynamic,300,retry,runtime_ratio,13.65843621399177,ORTEC-SYNTH-300-s79_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s80_dyn5e
dynamic,300,latest,runtime_ratio,14.966060871469235,ORTEC-SYNTH-300-s80_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s80_dyn5e
dynamic,300,retry,runtime_ratio,11.90891175826582,ORTEC-SYNTH-300-s80_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s81_dyn5e
dynamic,300,latest,runtime_ratio,15.621867881548976,ORTEC-SYNTH-300-s81_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s81_dyn5e
dynamic,300,retry,runtime_ratio,14.719311566691976,ORTEC-SYNTH-300-s81_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.32999999999999696,ORTEC-SYNTH-300-s68_dyn5e
dynamic,300,latest,runtime_ratio,3.705527976005792,ORTEC-SYNTH-300-s68_dyn5e
dynamic,300,retry,served_rate_gain_pp,60.330000000000005,ORTEC-SYNTH-300-s68_dyn5e
dynamic,300,retry,runtime_ratio,2.369324645775158,ORTEC-SYNTH-300-s68_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s82_dyn5e
dynamic,300,latest,runtime_ratio,13.199259716224551,ORTEC-SYNTH-300-s82_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s82_dyn5e
dynamic,300,retry,runtime_ratio,13.199259716224551,ORTEC-SYNTH-300-s82_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s83_dyn5e
dynamic,300,latest,runtime_ratio,14.357627118644066,ORTEC-SYNTH-300-s83_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s83_dyn5e
dynamic,300,retry,runtime_ratio,12.201271186440676,ORTEC-SYNTH-300-s83_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s84_dyn5e
dynamic,300,latest,runtime_ratio,15.197155468366846,ORTEC-SYNTH-300-s84_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s84_dyn5e
dynamic,300,retry,runtime_ratio,15.106669936243255,ORTEC-SYNTH-300-s84_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s85_dyn5e
dynamic,300,latest,runtime_ratio,16.23932384341637,ORTEC-SYNTH-300-s85_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s85_dyn5e
dynamic,300,retry,runtime_ratio,14.367660142348754,ORTEC-SYNTH-300-s85_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s86_dyn5e
dynamic,300,latest,runtime_ratio,15.24161368121026,ORTEC-SYNTH-300-s86_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s86_dyn5e
dynamic,300,retry,runtime_ratio,15.24161368121026,ORTEC-SYNTH-300-s86_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s87_dyn5e
dynamic,300,latest,runtime_ratio,14.690715434083602,ORTEC-SYNTH-300-s87_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s87_dyn5e
dynamic,300,retry,runtime_ratio,11.83380225080386,ORTEC-SYNTH-300-s87_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s89_dyn5e
dynamic,300,latest,runtime_ratio,12.974207811348563,ORTEC-SYNTH-300-s89_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s89_dyn5e
dynamic,300,retry,runtime_ratio,12.974207811348563,ORTEC-SYNTH-300-s89_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s90_dyn5e
dynamic,300,latest,runtime_ratio,17.445435827041866,ORTEC-SYNTH-300-s90_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s90_dyn5e
dynamic,300,retry,runtime_ratio,13.605582246625486,ORTEC-SYNTH-300-s90_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s92_dyn5e
dynamic,300,latest,runtime_ratio,12.03659268146371,ORTEC-SYNTH-300-s92_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s92_dyn5e
dynamic,300,retry,runtime_ratio,12.03659268146371,ORTEC-SYNTH-300-s92_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s93_dyn5e
dynamic,300,latest,runtime_ratio,20.836550207671635,ORTEC-SYNTH-300-s93_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s93_dyn5e
dynamic,300,retry,runtime_ratio,15.137796237478623,ORTEC-SYNTH-300-s93_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s94_dyn5e
dynamic,300,latest,runtime_ratio,12.838140082401413,ORTEC-SYNTH-300-s94_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s94_dyn5e
dynamic,300,retry,runtime_ratio,12.838140082401413,ORTEC-SYNTH-300-s94_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.32999999999999974,ORTEC-SYNTH-300-s77_dyn5e
dynamic,300,latest,runtime_ratio,3.728959941198089,ORTEC-SYNTH-300-s77_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.32999999999999974,ORTEC-SYNTH-300-s77_dyn5e
dynamic,300,retry,runtime_ratio,3.728959941198089,ORTEC-SYNTH-300-s77_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s95_dyn5e
dynamic,300,latest,runtime_ratio,18.494897959183675,ORTEC-SYNTH-300-s95_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s95_dyn5e
dynamic,300,retry,runtime_ratio,15.834285714285715,ORTEC-SYNTH-300-s95_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.32999999999999696,ORTEC-SYNTH-300-s88_dyn5e
dynamic,300,latest,runtime_ratio,5.7419121565045295,ORTEC-SYNTH-300-s88_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.32999999999999696,ORTEC-SYNTH-300-s88_dyn5e
dynamic,300,retry,runtime_ratio,5.7419121565045295,ORTEC-SYNTH-300-s88_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s96_dyn5e
dynamic,300,latest,runtime_ratio,18.779843893480255,ORTEC-SYNTH-300-s96_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s96_dyn5e
dynamic,300,retry,runtime_ratio,12.947887970615243,ORTEC-SYNTH-300-s96_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s97_dyn5e
dynamic,300,latest,runtime_ratio,21.60642680582258,ORTEC-SYNTH-300-s97_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s97_dyn5e
dynamic,300,retry,runtime_ratio,15.032683328755839,ORTEC-SYNTH-300-s97_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s98_dyn5e
dynamic,300,latest,runtime_ratio,17.701260693381357,ORTEC-SYNTH-300-s98_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s98_dyn5e
dynamic,300,retry,runtime_ratio,15.352994146780729,ORTEC-SYNTH-300-s98_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s99_dyn5e
dynamic,300,latest,runtime_ratio,19.76240391334731,ORTEC-SYNTH-300-s99_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s99_dyn5e
dynamic,300,retry,runtime_ratio,13.825995807127882,ORTEC-SYNTH-300-s99_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s200_dyn5e
dynamic,500,latest,runtime_ratio,10.807796360059028,ORTEC-SYNTH-500-s200_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s200_dyn5e
dynamic,500,retry,runtime_ratio,8.935194294146582,ORTEC-SYNTH-500-s200_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s201_dyn5e
dynamic,500,latest,runtime_ratio,9.504565898868748,ORTEC-SYNTH-500-s201_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s201_dyn5e
dynamic,500,retry,runtime_ratio,9.150879105901593,ORTEC-SYNTH-500-s201_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s202_dyn5e
dynamic,500,latest,runtime_ratio,9.83883221185153,ORTEC-SYNTH-500-s202_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s202_dyn5e
dynamic,500,retry,runtime_ratio,8.364228348165835,ORTEC-SYNTH-500-s202_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s204_dyn5e
dynamic,500,latest,runtime_ratio,13.10862988042069,ORTEC-SYNTH-500-s204_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s204_dyn5e
dynamic,500,retry,runtime_ratio,10.586082697017721,ORTEC-SYNTH-500-s204_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s203_dyn5e
dynamic,500,latest,runtime_ratio,9.825592764605231,ORTEC-SYNTH-500-s203_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s203_dyn5e
dynamic,500,retry,runtime_ratio,8.863603031043755,ORTEC-SYNTH-500-s203_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s205_dyn5e
dynamic,500,latest,runtime_ratio,12.398810328511559,ORTEC-SYNTH-500-s205_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s205_dyn5e
dynamic,500,retry,runtime_ratio,9.581451939975667,ORTEC-SYNTH-500-s205_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s207_dyn5e
dynamic,500,latest,runtime_ratio,10.69649411466903,ORTEC-SYNTH-500-s207_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s207_dyn5e
dynamic,500,retry,runtime_ratio,8.119984812049106,ORTEC-SYNTH-500-s207_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s208_dyn5e
dynamic,500,latest,runtime_ratio,9.185857893534383,ORTEC-SYNTH-500-s208_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s208_dyn5e
dynamic,500,retry,runtime_ratio,6.256339958875941,ORTEC-SYNTH-500-s208_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s210_dyn5e
dynamic,500,latest,runtime_ratio,9.503387300493742,ORTEC-SYNTH-500-s210_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s210_dyn5e
dynamic,500,retry,runtime_ratio,8.465036169479848,ORTEC-SYNTH-500-s210_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s206_dyn5e
dynamic,500,latest,runtime_ratio,5.834457779987217,ORTEC-SYNTH-500-s206_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s206_dyn5e
dynamic,500,retry,runtime_ratio,5.834457779987217,ORTEC-SYNTH-500-s206_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s211_dyn5e
dynamic,500,latest,runtime_ratio,10.897624082597337,ORTEC-SYNTH-500-s211_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s211_dyn5e
dynamic,500,retry,runtime_ratio,7.703818882945639,ORTEC-SYNTH-500-s211_dyn5e
dynamic,300,latest,served_rate_gain_pp,80.0,ORTEC-SYNTH-300-s91_dyn5e
dynamic,300,latest,runtime_ratio,2.815109096687717,ORTEC-SYNTH-300-s91_dyn5e
dynamic,300,retry,served_rate_gain_pp,100.33000000000001,ORTEC-SYNTH-300-s91_dyn5e
dynamic,300,retry,runtime_ratio,0.8734229690328466,ORTEC-SYNTH-300-s91_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s212_dyn5e
dynamic,500,latest,runtime_ratio,9.67717684021544,ORTEC-SYNTH-500-s212_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s212_dyn5e
dynamic,500,retry,runtime_ratio,7.078657989228007,ORTEC-SYNTH-500-s212_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s213_dyn5e
dynamic,500,latest,runtime_ratio,11.715748031496062,ORTEC-SYNTH-500-s213_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s213_dyn5e
dynamic,500,retry,runtime_ratio,7.501443569553806,ORTEC-SYNTH-500-s213_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s214_dyn5e
dynamic,500,latest,runtime_ratio,12.586503067484662,ORTEC-SYNTH-500-s214_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s214_dyn5e
dynamic,500,retry,runtime_ratio,7.269325153374234,ORTEC-SYNTH-500-s214_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s215_dyn5e
dynamic,500,latest,runtime_ratio,9.357142857142858,ORTEC-SYNTH-500-s215_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s215_dyn5e
dynamic,500,retry,runtime_ratio,9.326479076479076,ORTEC-SYNTH-500-s215_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s216_dyn5e
dynamic,500,latest,runtime_ratio,11.481333517013361,ORTEC-SYNTH-500-s216_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s216_dyn5e
dynamic,500,retry,runtime_ratio,7.853561096569775,ORTEC-SYNTH-500-s216_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s217_dyn5e
dynamic,500,latest,runtime_ratio,8.803295112991206,ORTEC-SYNTH-500-s217_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s217_dyn5e
dynamic,500,retry,runtime_ratio,8.803295112991206,ORTEC-SYNTH-500-s217_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s219_dyn5e
dynamic,500,latest,runtime_ratio,10.223560079443892,ORTEC-SYNTH-500-s219_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s219_dyn5e
dynamic,500,retry,runtime_ratio,6.762040714995035,ORTEC-SYNTH-500-s219_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s220_dyn5e
dynamic,500,latest,runtime_ratio,10.545889228317172,ORTEC-SYNTH-500-s220_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s220_dyn5e
dynamic,500,retry,runtime_ratio,8.946872094567672,ORTEC-SYNTH-500-s220_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s221_dyn5e
dynamic,500,latest,runtime_ratio,10.26317186463172,ORTEC-SYNTH-500-s221_dyn5e
dynamic,500,retry,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s221_dyn5e
dynamic,500,retry,runtime_ratio,8.734306569343067,ORTEC-SYNTH-500-s221_dyn5e
dynamic,500,latest,served_rate_gain_pp,0.20000000000000018,ORTEC-SYNTH-500-s218_dyn5e
dynamic,500,latest,runtime_ratio,7.213308064855759,ORTEC-SYNTH-500-s218_dyn5e
dynamic,500,retry,served_rate_gain_pp,20.199999999999996,ORTEC-SYNTH-500-s218_dyn5e
