timestamp,scenario,base_instance,num_epochs,solver,time_limit_sec,overall_served_rate,overall_feasible,total_late_violations,total_capacity_violations,total_distance,total_runtime_sec,error
2026-05-02T15:03:49.941342,ORTEC-SYNTH-800-s414_dyn5e,ORTEC-SYNTH-800-s414,5,ortools,120,1.0000,True,0,0,504262.2,148.41,
2026-05-02T15:04:15.498140,ORTEC-SYNTH-800-s415_dyn5e,ORTEC-SYNTH-800-s415,5,ortools,120,1.0000,True,0,0,469753.1,151.03,
2026-05-02T14:58:49.559023,ORTEC-SYNTH-800-s410_dyn5e,ORTEC-SYNTH-800-s410,5,ortools,120,0.2000,False,0,0,119175.1,512.28,
2026-05-02T15:05:49.179043,ORTEC-SYNTH-800-s416_dyn5e,ORTEC-SYNTH-800-s416,5,ortools,120,1.0000,True,0,0,456822.4,159.8,
2026-05-02T15:07:21.872260,ORTEC-SYNTH-800-s419_dyn5e,ORTEC-SYNTH-800-s419,5,ortools,120,1.0000,True,0,0,500265.7,163.62,
2026-05-02T15:08:28.988734,ORTEC-SYNTH-800-s420_dyn5e,ORTEC-SYNTH-800-s420,5,ortools,120,1.0000,True,0,0,533266.5,194.48,
2026-05-02T15:10:05.700203,ORTEC-SYNTH-800-s421_dyn5e,ORTEC-SYNTH-800-s421,5,ortools,120,1.0000,True,0,0,395378.4,166.11,
2026-05-02T15:11:43.488836,ORTEC-SYNTH-800-s422_dyn5e,ORTEC-SYNTH-800-s422,5,ortools,120,1.0000,True,0,0,482935.3,181.01,
2026-05-02T15:06:46.551323,ORTEC-SYNTH-800-s418_dyn5e,ORTEC-SYNTH-800-s418,5,ortools,120,0.2000,False,0,0,90916.6,516.04,
2026-05-02T15:12:51.828297,ORTEC-SYNTH-800-s423_dyn5e,ORTEC-SYNTH-800-s423,5,ortools,120,1.0000,True,0,0,453864.9,166.21,
2026-05-02T15:14:44.532259,ORTEC-SYNTH-800-s424_dyn5e,ORTEC-SYNTH-800-s424,5,ortools,120,1.0000,True,0,0,466842.7,172.93,
2026-05-02T15:15:22.740979,ORTEC-SYNTH-800-s425_dyn5e,ORTEC-SYNTH-800-s425,5,ortools,120,1.0000,True,0,0,462173.8,167.98,
2026-05-02T15:06:18.418225,ORTEC-SYNTH-800-s417_dyn5e,ORTEC-SYNTH-800-s417,5,ortools,120,0.0000,False,0,0,0.0,727.52,
2026-05-02T15:17:37.561663,ORTEC-SYNTH-800-s427_dyn5e,ORTEC-SYNTH-800-s427,5,ortools,120,1.0000,True,0,0,522798.3,169.88,
2026-05-02T15:20:27.466929,ORTEC-SYNTH-800-s430_dyn5e,ORTEC-SYNTH-800-s430,5,ortools,120,1.0000,True,0,0,479778.7,179.89,
2026-05-02T15:15:38.050137,ORTEC-SYNTH-800-s426_dyn5e,ORTEC-SYNTH-800-s426,5,ortools,120,0.2000,False,0,0,99576.3,512.69,
2026-05-02T15:18:25.945259,ORTEC-SYNTH-800-s429_dyn5e,ORTEC-SYNTH-800-s429,5,ortools,120,0.2000,False,0,0,94733.6,523.09,
2026-05-02T15:24:10.831318,ORTEC-SYNTH-800-s432_dyn5e,ORTEC-SYNTH-800-s432,5,ortools,120,1.0000,True,0,0,476632.3,186.08,
2026-05-02T15:27:16.930485,ORTEC-SYNTH-800-s434_dyn5e,ORTEC-SYNTH-800-s434,5,ortools,120,1.0000,True,0,0,453503.9,141.06,
2026-05-02T15:18:10.737921,ORTEC-SYNTH-800-s428_dyn5e,ORTEC-SYNTH-800-s428,5,ortools,120,0.0000,False,0,0,0.0,729.06,
2026-05-02T15:27:09.113775,ORTEC-SYNTH-800-s433_dyn5e,ORTEC-SYNTH-800-s433,5,ortools,120,0.8000,False,0,0,386376.9,238.18,
2026-05-02T15:23:27.376889,ORTEC-SYNTH-800-s431_dyn5e,ORTEC-SYNTH-800-s431,5,ortools,120,0.2000,False,0,0,111540.5,517.15,
2026-05-02T15:32:04.610931,ORTEC-SYNTH-800-s438_dyn5e,ORTEC-SYNTH-800-s438,5,ortools,120,1.0000,True,0,0,487793.9,160.84,
2026-05-02T15:29:37.996764,ORTEC-SYNTH-800-s435_dyn5e,ORTEC-SYNTH-800-s435,5,ortools,120,0.4000,False,0,0,212300.0,395.54,
2026-05-02T15:34:45.475441,ORTEC-SYNTH-800-s439_dyn5e,ORTEC-SYNTH-800-s439,5,ortools,120,1.0000,True,0,0,405688.0,163.22,
2026-05-02T15:37:28.718949,ORTEC-SYNTH-800-s441_dyn5e,ORTEC-SYNTH-800-s441,5,ortools,120,1.0000,True,0,0,475682.5,162.76,
2026-05-02T15:36:13.806718,ORTEC-SYNTH-800-s440_dyn5e,ORTEC-SYNTH-800-s440,5,ortools,120,0.8000,False,0,0,379575.8,237.62,
2026-05-02T15:30:19.801628,ORTEC-SYNTH-800-s436_dyn5e,ORTEC-SYNTH-800-s436,5,ortools,120,0.0000,False,0,0,0.0,729.42,
2026-05-02T15:40:11.494404,ORTEC-SYNTH-800-s442_dyn5e,ORTEC-SYNTH-800-s442,5,ortools,120,1.0000,True,0,0,388047.8,157.48,
2026-05-02T15:31:07.304599,ORTEC-SYNTH-800-s437_dyn5e,ORTEC-SYNTH-800-s437,5,ortools,120,0.0000,False,0,0,0.0,729.5,
2026-05-02T15:42:49.089826,ORTEC-SYNTH-800-s445_dyn5e,ORTEC-SYNTH-800-s445,5,ortools,120,1.0000,True,0,0,448980.3,155.86,
2026-05-02T15:42:29.227808,ORTEC-SYNTH-800-s444_dyn5e,ORTEC-SYNTH-800-s444,5,ortools,120,1.0000,True,0,0,447014.0,177.23,
2026-05-02T15:43:16.847214,ORTEC-SYNTH-800-s446_dyn5e,ORTEC-SYNTH-800-s446,5,ortools,120,1.0000,True,0,0,463781.6,157.02,
2026-05-02T15:45:24.959423,ORTEC-SYNTH-800-s447_dyn5e,ORTEC-SYNTH-800-s447,5,ortools,120,1.0000,True,0,0,376754.5,152.91,
2026-05-02T15:45:26.471557,ORTEC-SYNTH-800-s448_dyn5e,ORTEC-SYNTH-800-s448,5,ortools,120,1.0000,True,0,0,449264.1,164.26,
2026-05-02T15:45:53.874793,ORTEC-SYNTH-800-s449_dyn5e,ORTEC-SYNTH-800-s449,5,ortools,120,1.0000,True,0,0,452035.4,168.4,
2026-05-02T15:48:42.278907,ORTEC-SYNTH-800-s452_dyn5e,ORTEC-SYNTH-800-s452,5,ortools,120,1.0000,True,0,0,494618.4,145.51,
2026-05-02T15:47:57.883631,ORTEC-SYNTH-800-s450_dyn5e,ORTEC-SYNTH-800-s450,5,ortools,120,1.0000,True,0,0,580636.5,195.42,
2026-05-02T15:40:11.494404,ORTEC-SYNTH-800-s443_dyn5e,ORTEC-SYNTH-800-s443,5,ortools,120,0.0000,False,0,0,0.0,731.09,
2026-05-02T15:51:13.329866,ORTEC-SYNTH-800-s454_dyn5e,ORTEC-SYNTH-800-s454,5,ortools,120,1.0000,True,0,0,433553.6,129.46,
2026-05-02T15:51:07.795178,ORTEC-SYNTH-800-s453_dyn5e,ORTEC-SYNTH-800-s453,5,ortools,120,1.0000,True,0,0,466120.3,159.31,
2026-05-02T15:52:22.606486,ORTEC-SYNTH-800-s455_dyn5e,ORTEC-SYNTH-800-s455,5,ortools,120,1.0000,True,0,0,448195.2,140.39,
2026-05-02T15:53:22.901318,ORTEC-SYNTH-800-s456_dyn5e,ORTEC-SYNTH-800-s456,5,ortools,120,1.0000,True,0,0,454297.7,175.84,
2026-05-02T15:53:47.127280,ORTEC-SYNTH-800-s457_dyn5e,ORTEC-SYNTH-800-s457,5,ortools,120,1.0000,True,0,0,447874.0,155.73,
2026-05-02T15:54:43.111274,ORTEC-SYNTH-800-s458_dyn5e,ORTEC-SYNTH-800-s458,5,ortools,120,0.8000,False,0,0,387235.0,252.98,
2026-05-02T15:56:22.878476,ORTEC-SYNTH-800-s48_dyn5e,ORTEC-SYNTH-800-s48,5,ortools,120,1.0000,True,0,0,499458.7,155.72,
2026-05-02T15:56:18.782418,ORTEC-SYNTH-800-s459_dyn5e,ORTEC-SYNTH-800-s459,5,ortools,120,1.0000,True,0,0,488692.3,180.61,
2026-05-02T15:48:10.757201,ORTEC-SYNTH-800-s451_dyn5e,ORTEC-SYNTH-800-s451,5,ortools,120,0.0000,False,0,0,0.0,728.68,
2026-05-02T15:58:58.707372,ORTEC-SYNTH-800-s50_dyn5e,ORTEC-SYNTH-800-s50,5,ortools,120,1.0000,True,0,0,470704.7,112.84,
2026-05-02T15:58:56.116214,ORTEC-SYNTH-800-s49_dyn5e,ORTEC-SYNTH-800-s49,5,ortools,120,0.2000,False,0,0,95527.4,515.61,
