scenario,base,epoch,served_rate,feasible,late_violations,capacity_violations,runtime_sec,orders_dispatched,orders_pending,distance,error
ORTEC-SYNTH-500-s212_dyn5e,ORTEC-SYNTH-500-s212,2,0.6000,True,0,0,10.73,100,0,73305.4,
ORTEC-SYNTH-500-s212_dyn5e,ORTEC-SYNTH-500-s212,3,0.8000,True,0,0,20.79,100,0,68119.1,
ORTEC-SYNTH-500-s212_dyn5e,ORTEC-SYNTH-500-s212,4,1.0000,True,0,0,13.5,100,0,69838.7,
ORTEC-SYNTH-500-s213_dyn5e,ORTEC-SYNTH-500-s213,0,0.2000,True,0,0,16.63,100,0,58741.7,
ORTEC-SYNTH-500-s213_dyn5e,ORTEC-SYNTH-500-s213,1,0.4000,True,0,0,16.6,100,0,54385.2,
ORTEC-SYNTH-500-s213_dyn5e,ORTEC-SYNTH-500-s213,2,0.6000,True,0,0,16.56,100,0,64902.4,
ORTEC-SYNTH-500-s213_dyn5e,ORTEC-SYNTH-500-s213,3,0.8000,True,0,0,13.22,100,0,61186.3,
ORTEC-SYNTH-500-s213_dyn5e,ORTEC-SYNTH-500-s213,4,1.0000,True,0,0,11.72,100,0,67339.1,
ORTEC-SYNTH-500-s214_dyn5e,ORTEC-SYNTH-500-s214,0,0.2000,True,0,0,11.51,100,0,58078.3,
ORTEC-SYNTH-500-s214_dyn5e,ORTEC-SYNTH-500-s214,1,0.4000,True,0,0,19.84,100,0,52355.7,
ORTEC-SYNTH-500-s214_dyn5e,ORTEC-SYNTH-500-s214,2,0.6000,True,0,0,16.36,100,0,59515.4,
ORTEC-SYNTH-500-s214_dyn5e,ORTEC-SYNTH-500-s214,3,0.8000,True,0,0,18.17,100,0,55018.6,
ORTEC-SYNTH-500-s214_dyn5e,ORTEC-SYNTH-500-s214,4,1.0000,True,0,0,13.17,100,0,59434.9,
ORTEC-SYNTH-500-s215_dyn5e,ORTEC-SYNTH-500-s215,0,0.2000,True,0,0,14.65,100,0,84853.9,
ORTEC-SYNTH-500-s215_dyn5e,ORTEC-SYNTH-500-s215,1,0.4000,True,0,0,18.5,100,0,75764.3,
ORTEC-SYNTH-500-s215_dyn5e,ORTEC-SYNTH-500-s215,2,0.6000,True,0,0,14.77,100,0,79225.0,
ORTEC-SYNTH-500-s215_dyn5e,ORTEC-SYNTH-500-s215,3,0.8000,True,0,0,17.12,100,0,82993.5,
ORTEC-SYNTH-500-s215_dyn5e,ORTEC-SYNTH-500-s215,4,1.0000,True,0,0,15.97,100,0,86010.0,
ORTEC-SYNTH-500-s216_dyn5e,ORTEC-SYNTH-500-s216,0,0.2000,True,0,0,12.49,100,0,57425.2,
ORTEC-SYNTH-500-s216_dyn5e,ORTEC-SYNTH-500-s216,1,0.4000,True,0,0,17.72,100,0,54405.1,
ORTEC-SYNTH-500-s216_dyn5e,ORTEC-SYNTH-500-s216,2,0.6000,True,0,0,13.75,100,0,62413.7,
ORTEC-SYNTH-500-s216_dyn5e,ORTEC-SYNTH-500-s216,3,0.8000,True,0,0,13.58,100,0,56081.3,
ORTEC-SYNTH-500-s216_dyn5e,ORTEC-SYNTH-500-s216,4,1.0000,True,0,0,12.91,100,0,52424.1,
ORTEC-SYNTH-500-s217_dyn5e,ORTEC-SYNTH-500-s217,0,0.2000,True,0,0,22.23,100,0,67305.7,
ORTEC-SYNTH-500-s217_dyn5e,ORTEC-SYNTH-500-s217,1,0.4000,True,0,0,13.72,100,0,64627.6,
ORTEC-SYNTH-500-s217_dyn5e,ORTEC-SYNTH-500-s217,2,0.6000,True,0,0,18.1,100,0,65721.4,
ORTEC-SYNTH-500-s217_dyn5e,ORTEC-SYNTH-500-s217,3,0.8000,True,0,0,18.25,100,0,66227.0,
ORTEC-SYNTH-500-s217_dyn5e,ORTEC-SYNTH-500-s217,4,1.0000,True,0,0,15.77,100,0,69552.3,
ORTEC-SYNTH-500-s219_dyn5e,ORTEC-SYNTH-500-s219,0,0.2000,True,0,0,12.22,100,0,77251.7,
ORTEC-SYNTH-500-s219_dyn5e,ORTEC-SYNTH-500-s219,1,0.4000,True,0,0,16.84,100,0,73693.5,
ORTEC-SYNTH-500-s219_dyn5e,ORTEC-SYNTH-500-s219,2,0.6000,True,0,0,15.75,100,0,67912.6,
ORTEC-SYNTH-500-s219_dyn5e,ORTEC-SYNTH-500-s219,3,0.8000,True,0,0,17.64,100,0,75606.8,
ORTEC-SYNTH-500-s219_dyn5e,ORTEC-SYNTH-500-s219,4,1.0000,True,0,0,16.19,100,0,80460.4,
ORTEC-SYNTH-500-s220_dyn5e,ORTEC-SYNTH-500-s220,0,0.2000,True,0,0,14.31,100,0,63914.2,
ORTEC-SYNTH-500-s220_dyn5e,ORTEC-SYNTH-500-s220,1,0.4000,True,0,0,16.84,100,0,61023.1,
ORTEC-SYNTH-500-s220_dyn5e,ORTEC-SYNTH-500-s220,2,0.6000,True,0,0,10.59,100,0,64880.3,
ORTEC-SYNTH-500-s220_dyn5e,ORTEC-SYNTH-500-s220,3,0.8000,True,0,0,18.79,100,0,61504.1,
ORTEC-SYNTH-500-s220_dyn5e,ORTEC-SYNTH-500-s220,4,1.0000,True,0,0,12.83,100,0,60850.2,
ORTEC-SYNTH-500-s221_dyn5e,ORTEC-SYNTH-500-s221,0,0.2000,True,0,0,12.25,100,0,59520.5,
ORTEC-SYNTH-500-s221_dyn5e,ORTEC-SYNTH-500-s221,1,0.4000,True,0,0,15.07,100,0,65571.3,
ORTEC-SYNTH-500-s221_dyn5e,ORTEC-SYNTH-500-s221,2,0.6000,True,0,0,15.08,100,0,70339.0,
ORTEC-SYNTH-500-s221_dyn5e,ORTEC-SYNTH-500-s221,3,0.8000,True,0,0,12.61,100,0,64846.5,
ORTEC-SYNTH-500-s221_dyn5e,ORTEC-SYNTH-500-s221,4,1.0000,True,0,0,18.72,100,0,69773.3,
ORTEC-SYNTH-500-s218_dyn5e,ORTEC-SYNTH-500-s218,0,0.2000,True,0,0,21.14,100,0,76211.0,
ORTEC-SYNTH-500-s218_dyn5e,ORTEC-SYNTH-500-s218,1,0.4000,True,0,0,18.08,100,0,77237.0,
ORTEC-SYNTH-500-s218_dyn5e,ORTEC-SYNTH-500-s218,2,0.6000,True,0,0,13.63,100,0,72193.1,
ORTEC-SYNTH-500-s218_dyn5e,ORTEC-SYNTH-500-s218,3,0.8000,True,0,0,15.21,100,0,73788.2,
ORTEC-SYNTH-500-s218_dyn5e,ORTEC-SYNTH-500-s218,4,0.8000,False,0,0,120.22,0,100,0.0,
ORTEC-SYNTH-500-s222_dyn5e,ORTEC-SYNTH-500-s222,0,0.2000,True,0,0,17.09,100,0,73268.0,
ORTEC-SYNTH-500-s222_dyn5e,ORTEC-SYNTH-500-s222,1,0.4000,True,0,0,16.84,100,0,77151.5,
ORTEC-SYNTH-500-s222_dyn5e,ORTEC-SYNTH-500-s222,2,0.6000,True,0,0,12.99,100,0,75830.0,
ORTEC-SYNTH-500-s222_dyn5e,ORTEC-SYNTH-500-s222,3,0.8000,True,0,0,15.37,100,0,79152.6,
ORTEC-SYNTH-500-s222_dyn5e,ORTEC-SYNTH-500-s222,4,1.0000,True,0,0,26.89,100,0,81762.5,
ORTEC-SYNTH-500-s223_dyn5e,ORTEC-SYNTH-500-s223,0,0.2000,True,0,0,19.03,100,0,50219.5,
ORTEC-SYNTH-500-s223_dyn5e,ORTEC-SYNTH-500-s223,1,0.4000,True,0,0,11.44,100,0,49303.2,
ORTEC-SYNTH-500-s223_dyn5e,ORTEC-SYNTH-500-s223,2,0.6000,True,0,0,15.64,100,0,51833.2,
ORTEC-SYNTH-500-s223_dyn5e,ORTEC-SYNTH-500-s223,3,0.8000,True,0,0,15.38,100,0,53799.0,
ORTEC-SYNTH-500-s223_dyn5e,ORTEC-SYNTH-500-s223,4,1.0000,True,0,0,17.73,100,0,54131.1,
ORTEC-SYNTH-500-s224_dyn5e,ORTEC-SYNTH-500-s224,0,0.2000,True,0,0,20.46,100,0,65749.9,
ORTEC-SYNTH-500-s224_dyn5e,ORTEC-SYNTH-500-s224,1,0.4000,True,0,0,15.87,100,0,61571.6,
ORTEC-SYNTH-500-s224_dyn5e,ORTEC-SYNTH-500-s224,2,0.6000,True,0,0,12.56,100,0,59686.9,
ORTEC-SYNTH-500-s224_dyn5e,ORTEC-SYNTH-500-s224,3,0.8000,True,0,0,13.63,100,0,69349.5,
ORTEC-SYNTH-500-s224_dyn5e,ORTEC-SYNTH-500-s224,4,1.0000,True,0,0,16.92,100,0,68899.6,
ORTEC-SYNTH-500-s225_dyn5e,ORTEC-SYNTH-500-s225,0,0.2000,True,0,0,24.8,100,0,81071.9,
ORTEC-SYNTH-500-s225_dyn5e,ORTEC-SYNTH-500-s225,1,0.4000,True,0,0,14.95,100,0,66743.8,
ORTEC-SYNTH-500-s225_dyn5e,ORTEC-SYNTH-500-s225,2,0.6000,True,0,0,12.95,100,0,75543.2,
ORTEC-SYNTH-500-s225_dyn5e,ORTEC-SYNTH-500-s225,3,0.8000,True,0,0,13.39,100,0,74161.6,
ORTEC-SYNTH-500-s225_dyn5e,ORTEC-SYNTH-500-s225,4,1.0000,True,0,0,19.11,100,0,72137.8,
ORTEC-SYNTH-500-s226_dyn5e,ORTEC-SYNTH-500-s226,0,0.2000,True,0,0,12.9,100,0,58553.7,
ORTEC-SYNTH-500-s226_dyn5e,ORTEC-SYNTH-500-s226,1,0.4000,True,0,0,20.75,100,0,63250.4,
ORTEC-SYNTH-500-s226_dyn5e,ORTEC-SYNTH-500-s226,2,0.6000,True,0,0,16.0,100,0,60024.0,
ORTEC-SYNTH-500-s226_dyn5e,ORTEC-SYNTH-500-s226,3,0.8000,True,0,0,18.33,100,0,63292.2,
ORTEC-SYNTH-500-s226_dyn5e,ORTEC-SYNTH-500-s226,4,1.0000,True,0,0,12.52,100,0,58636.1,
ORTEC-SYNTH-500-s227_dyn5e,ORTEC-SYNTH-500-s227,0,0.2000,True,0,0,15.76,100,0,69152.9,
ORTEC-SYNTH-500-s227_dyn5e,ORTEC-SYNTH-500-s227,1,0.4000,True,0,0,16.21,100,0,62716.2,
ORTEC-SYNTH-500-s227_dyn5e,ORTEC-SYNTH-500-s227,2,0.6000,True,0,0,12.45,100,0,65958.2,
ORTEC-SYNTH-500-s227_dyn5e,ORTEC-SYNTH-500-s227,3,0.8000,True,0,0,20.41,100,0,64574.0,
ORTEC-SYNTH-500-s227_dyn5e,ORTEC-SYNTH-500-s227,4,1.0000,True,0,0,14.4,100,0,73830.8,
ORTEC-SYNTH-500-s209_dyn5e,ORTEC-SYNTH-500-s209,0,0.0000,False,0,0,240.13,0,100,0.0,
ORTEC-SYNTH-500-s209_dyn5e,ORTEC-SYNTH-500-s209,1,0.0000,False,0,0,120.18,0,200,0.0,
ORTEC-SYNTH-500-s209_dyn5e,ORTEC-SYNTH-500-s209,2,0.0000,False,0,0,120.29,0,300,0.0,
ORTEC-SYNTH-500-s209_dyn5e,ORTEC-SYNTH-500-s209,3,0.0000,False,0,0,120.52,0,400,0.0,
ORTEC-SYNTH-500-s209_dyn5e,ORTEC-SYNTH-500-s209,4,0.0000,False,0,0,120.63,0,500,0.0,
ORTEC-SYNTH-500-s228_dyn5e,ORTEC-SYNTH-500-s228,0,0.2000,True,0,0,17.81,100,0,75146.2,
ORTEC-SYNTH-500-s228_dyn5e,ORTEC-SYNTH-500-s228,1,0.4000,True,0,0,11.95,100,0,76203.5,
ORTEC-SYNTH-500-s228_dyn5e,ORTEC-SYNTH-500-s228,2,0.6000,True,0,0,14.75,100,0,69559.2,
ORTEC-SYNTH-500-s228_dyn5e,ORTEC-SYNTH-500-s228,3,0.8000,True,0,0,15.49,100,0,71719.5,
ORTEC-SYNTH-500-s228_dyn5e,ORTEC-SYNTH-500-s228,4,1.0000,True,0,0,17.82,100,0,73416.7,
ORTEC-SYNTH-500-s229_dyn5e,ORTEC-SYNTH-500-s229,0,0.2000,True,0,0,19.22,100,0,52952.5,
ORTEC-SYNTH-500-s229_dyn5e,ORTEC-SYNTH-500-s229,1,0.4000,True,0,0,17.0,100,0,59285.5,
ORTEC-SYNTH-500-s229_dyn5e,ORTEC-SYNTH-500-s229,2,0.6000,True,0,0,19.36,100,0,62998.1,
ORTEC-SYNTH-500-s229_dyn5e,ORTEC-SYNTH-500-s229,3,0.8000,True,0,0,14.54,100,0,58500.3,
ORTEC-SYNTH-500-s229_dyn5e,ORTEC-SYNTH-500-s229,4,1.0000,True,0,0,8.24,100,0,65127.6,
ORTEC-SYNTH-500-s230_dyn5e,ORTEC-SYNTH-500-s230,0,0.2000,True,0,0,16.23,100,0,66066.9,
ORTEC-SYNTH-500-s230_dyn5e,ORTEC-SYNTH-500-s230,1,0.4000,True,0,0,13.94,100,0,67604.3,
ORTEC-SYNTH-500-s230_dyn5e,ORTEC-SYNTH-500-s230,2,0.6000,True,0,0,15.71,100,0,59802.7,
ORTEC-SYNTH-500-s230_dyn5e,ORTEC-SYNTH-500-s230,3,0.8000,True,0,0,19.12,100,0,68028.0,
ORTEC-SYNTH-500-s230_dyn5e,ORTEC-SYNTH-500-s230,4,1.0000,True,0,0,16.64,100,0,64080.4,
ORTEC-SYNTH-500-s231_dyn5e,ORTEC-SYNTH-500-s231,0,0.2000,True,0,0,16.2,100,0,68517.9,
ORTEC-SYNTH-500-s231_dyn5e,ORTEC-SYNTH-500-s231,1,0.4000,True,0,0,15.33,100,0,76881.8,
ORTEC-SYNTH-500-s231_dyn5e,ORTEC-SYNTH-500-s231,2,0.6000,True,0,0,14.03,100,0,63732.6,
ORTEC-SYNTH-500-s231_dyn5e,ORTEC-SYNTH-500-s231,3,0.8000,True,0,0,17.49,100,0,64631.3,
ORTEC-SYNTH-500-s231_dyn5e,ORTEC-SYNTH-500-s231,4,1.0000,True,0,0,17.32,100,0,67395.0,
ORTEC-SYNTH-500-s233_dyn5e,ORTEC-SYNTH-500-s233,0,0.2000,True,0,0,15.52,100,0,59876.4,
ORTEC-SYNTH-500-s233_dyn5e,ORTEC-SYNTH-500-s233,1,0.4000,True,0,0,13.23,100,0,62129.3,
ORTEC-SYNTH-500-s233_dyn5e,ORTEC-SYNTH-500-s233,2,0.6000,True,0,0,12.17,100,0,57952.4,
ORTEC-SYNTH-500-s233_dyn5e,ORTEC-SYNTH-500-s233,3,0.8000,True,0,0,17.16,100,0,57623.9,
ORTEC-SYNTH-500-s233_dyn5e,ORTEC-SYNTH-500-s233,4,1.0000,True,0,0,10.43,100,0,67777.3,
ORTEC-SYNTH-500-s232_dyn5e,ORTEC-SYNTH-500-s232,0,0.2000,True,0,0,19.99,100,0,71585.7,
ORTEC-SYNTH-500-s232_dyn5e,ORTEC-SYNTH-500-s232,1,0.4000,True,0,0,15.65,100,0,68328.8,
ORTEC-SYNTH-500-s232_dyn5e,ORTEC-SYNTH-500-s232,2,0.6000,True,0,0,15.41,100,0,68370.8,
ORTEC-SYNTH-500-s232_dyn5e,ORTEC-SYNTH-500-s232,3,0.8000,True,0,0,20.2,100,0,69466.2,
ORTEC-SYNTH-500-s232_dyn5e,ORTEC-SYNTH-500-s232,4,1.0000,True,0,0,19.01,100,0,71344.9,
ORTEC-SYNTH-500-s234_dyn5e,ORTEC-SYNTH-500-s234,0,0.2000,True,0,0,16.63,100,0,63345.9,
ORTEC-SYNTH-500-s234_dyn5e,ORTEC-SYNTH-500-s234,1,0.4000,True,0,0,19.37,100,0,68671.2,
ORTEC-SYNTH-500-s234_dyn5e,ORTEC-SYNTH-500-s234,2,0.6000,True,0,0,11.92,100,0,66211.0,
ORTEC-SYNTH-500-s234_dyn5e,ORTEC-SYNTH-500-s234,3,0.8000,True,0,0,15.08,100,0,65842.2,
ORTEC-SYNTH-500-s234_dyn5e,ORTEC-SYNTH-500-s234,4,1.0000,True,0,0,15.25,100,0,74436.2,
ORTEC-SYNTH-500-s235_dyn5e,ORTEC-SYNTH-500-s235,0,0.2000,True,0,0,18.53,100,0,77184.5,
ORTEC-SYNTH-500-s235_dyn5e,ORTEC-SYNTH-500-s235,1,0.4000,True,0,0,12.13,100,0,75521.5,
ORTEC-SYNTH-500-s235_dyn5e,ORTEC-SYNTH-500-s235,2,0.6000,True,0,0,18.69,100,0,72887.8,
ORTEC-SYNTH-500-s235_dyn5e,ORTEC-SYNTH-500-s235,3,0.8000,True,0,0,19.86,100,0,71466.6,
ORTEC-SYNTH-500-s235_dyn5e,ORTEC-SYNTH-500-s235,4,1.0000,True,0,0,20.51,100,0,71995.6,
ORTEC-SYNTH-500-s236_dyn5e,ORTEC-SYNTH-500-s236,0,0.2000,True,0,0,21.01,100,0,69240.6,
ORTEC-SYNTH-500-s236_dyn5e,ORTEC-SYNTH-500-s236,1,0.4000,True,0,0,11.34,100,0,66324.6,
ORTEC-SYNTH-500-s236_dyn5e,ORTEC-SYNTH-500-s236,2,0.6000,True,0,0,16.19,100,0,77888.8,
ORTEC-SYNTH-500-s236_dyn5e,ORTEC-SYNTH-500-s236,3,0.8000,True,0,0,13.51,100,0,63722.5,
ORTEC-SYNTH-500-s236_dyn5e,ORTEC-SYNTH-500-s236,4,1.0000,True,0,0,18.4,100,0,60221.5,
ORTEC-SYNTH-500-s237_dyn5e,ORTEC-SYNTH-500-s237,0,0.2000,True,0,0,14.39,100,0,78678.2,
ORTEC-SYNTH-500-s237_dyn5e,ORTEC-SYNTH-500-s237,1,0.4000,True,0,0,15.37,100,0,76490.2,
ORTEC-SYNTH-500-s237_dyn5e,ORTEC-SYNTH-500-s237,2,0.6000,True,0,0,18.22,100,0,68781.5,
ORTEC-SYNTH-500-s237_dyn5e,ORTEC-SYNTH-500-s237,3,0.8000,True,0,0,16.57,100,0,73150.5,
ORTEC-SYNTH-500-s237_dyn5e,ORTEC-SYNTH-500-s237,4,1.0000,True,0,0,12.05,100,0,74792.4,
ORTEC-SYNTH-500-s239_dyn5e,ORTEC-SYNTH-500-s239,0,0.2000,True,0,0,13.75,100,0,74265.7,
ORTEC-SYNTH-500-s239_dyn5e,ORTEC-SYNTH-500-s239,1,0.4000,True,0,0,17.61,100,0,69620.7,
ORTEC-SYNTH-500-s239_dyn5e,ORTEC-SYNTH-500-s239,2,0.6000,True,0,0,14.15,100,0,78769.1,
ORTEC-SYNTH-500-s239_dyn5e,ORTEC-SYNTH-500-s239,3,0.8000,True,0,0,18.7,100,0,76004.7,
ORTEC-SYNTH-500-s239_dyn5e,ORTEC-SYNTH-500-s239,4,1.0000,True,0,0,15.56,100,0,64302.2,
ORTEC-SYNTH-500-s240_dyn5e,ORTEC-SYNTH-500-s240,0,0.2000,True,0,0,12.55,100,0,67972.9,
ORTEC-SYNTH-500-s240_dyn5e,ORTEC-SYNTH-500-s240,1,0.4000,True,0,0,13.66,100,0,79712.3,
ORTEC-SYNTH-500-s240_dyn5e,ORTEC-SYNTH-500-s240,2,0.6000,True,0,0,12.91,100,0,76861.5,
ORTEC-SYNTH-500-s240_dyn5e,ORTEC-SYNTH-500-s240,3,0.8000,True,0,0,15.59,100,0,73525.4,
ORTEC-SYNTH-500-s240_dyn5e,ORTEC-SYNTH-500-s240,4,1.0000,True,0,0,13.84,100,0,77529.5,
ORTEC-SYNTH-500-s241_dyn5e,ORTEC-SYNTH-500-s241,0,0.2000,True,0,0,18.11,100,0,63058.7,
ORTEC-SYNTH-500-s241_dyn5e,ORTEC-SYNTH-500-s241,1,0.4000,True,0,0,17.23,100,0,63561.9,
ORTEC-SYNTH-500-s241_dyn5e,ORTEC-SYNTH-500-s241,2,0.6000,True,0,0,20.11,100,0,65609.6,
ORTEC-SYNTH-500-s241_dyn5e,ORTEC-SYNTH-500-s241,3,0.8000,True,0,0,20.53,100,0,60132.4,
ORTEC-SYNTH-500-s241_dyn5e,ORTEC-SYNTH-500-s241,4,1.0000,True,0,0,15.54,100,0,68950.8,
ORTEC-SYNTH-500-s242_dyn5e,ORTEC-SYNTH-500-s242,0,0.2000,True,0,0,14.04,100,0,58351.4,
ORTEC-SYNTH-500-s242_dyn5e,ORTEC-SYNTH-500-s242,1,0.4000,True,0,0,11.54,100,0,60219.5,
ORTEC-SYNTH-500-s242_dyn5e,ORTEC-SYNTH-500-s242,2,0.6000,True,0,0,18.98,100,0,66633.5,
ORTEC-SYNTH-500-s242_dyn5e,ORTEC-SYNTH-500-s242,3,0.8000,True,0,0,16.58,100,0,68629.4,
ORTEC-SYNTH-500-s242_dyn5e,ORTEC-SYNTH-500-s242,4,1.0000,True,0,0,12.68,100,0,63236.6,
ORTEC-SYNTH-500-s238_dyn5e,ORTEC-SYNTH-500-s238,0,0.2000,True,0,0,14.89,100,0,81627.5,
ORTEC-SYNTH-500-s238_dyn5e,ORTEC-SYNTH-500-s238,1,0.4000,True,0,0,18.14,100,0,82999.0,
ORTEC-SYNTH-500-s238_dyn5e,ORTEC-SYNTH-500-s238,2,0.6000,True,0,0,13.25,100,0,83682.4,
ORTEC-SYNTH-500-s238_dyn5e,ORTEC-SYNTH-500-s238,3,0.8000,True,0,0,14.08,100,0,81076.7,
ORTEC-SYNTH-500-s238_dyn5e,ORTEC-SYNTH-500-s238,4,0.8000,False,0,0,120.18,0,100,0.0,
ORTEC-SYNTH-500-s243_dyn5e,ORTEC-SYNTH-500-s243,0,0.2000,True,0,0,21.06,100,0,54125.0,
ORTEC-SYNTH-500-s243_dyn5e,ORTEC-SYNTH-500-s243,1,0.4000,True,0,0,18.93,100,0,57507.2,
ORTEC-SYNTH-500-s243_dyn5e,ORTEC-SYNTH-500-s243,2,0.6000,True,0,0,15.04,100,0,63077.7,
ORTEC-SYNTH-500-s243_dyn5e,ORTEC-SYNTH-500-s243,3,0.8000,True,0,0,11.4,100,0,60592.6,
ORTEC-SYNTH-500-s243_dyn5e,ORTEC-SYNTH-500-s243,4,1.0000,True,0,0,16.14,100,0,63598.6,
ORTEC-SYNTH-500-s244_dyn5e,ORTEC-SYNTH-500-s244,0,0.2000,True,0,0,13.81,100,0,66030.8,
ORTEC-SYNTH-500-s244_dyn5e,ORTEC-SYNTH-500-s244,1,0.4000,True,0,0,16.42,100,0,73070.4,
ORTEC-SYNTH-500-s244_dyn5e,ORTEC-SYNTH-500-s244,2,0.6000,True,0,0,25.87,100,0,71261.7,
ORTEC-SYNTH-500-s244_dyn5e,ORTEC-SYNTH-500-s244,3,0.8000,True,0,0,22.83,100,0,61189.9,
ORTEC-SYNTH-500-s244_dyn5e,ORTEC-SYNTH-500-s244,4,1.0000,True,0,0,14.59,100,0,69237.0,
ORTEC-SYNTH-500-s245_dyn5e,ORTEC-SYNTH-500-s245,0,0.2000,True,0,0,17.29,100,0,74121.1,
ORTEC-SYNTH-500-s245_dyn5e,ORTEC-SYNTH-500-s245,1,0.4000,True,0,0,15.0,100,0,73207.8,
ORTEC-SYNTH-500-s245_dyn5e,ORTEC-SYNTH-500-s245,2,0.6000,True,0,0,22.13,100,0,63329.8,
ORTEC-SYNTH-500-s245_dyn5e,ORTEC-SYNTH-500-s245,3,0.8000,True,0,0,17.52,100,0,72974.1,
ORTEC-SYNTH-500-s245_dyn5e,ORTEC-SYNTH-500-s245,4,1.0000,True,0,0,17.22,100,0,69588.9,
ORTEC-SYNTH-500-s246_dyn5e,ORTEC-SYNTH-500-s246,0,0.2000,True,0,0,19.99,100,0,65619.9,
ORTEC-SYNTH-500-s246_dyn5e,ORTEC-SYNTH-500-s246,1,0.4000,True,0,0,17.11,100,0,61245.7,
ORTEC-SYNTH-500-s246_dyn5e,ORTEC-SYNTH-500-s246,2,0.6000,True,0,0,11.54,100,0,67638.8,
ORTEC-SYNTH-500-s246_dyn5e,ORTEC-SYNTH-500-s246,3,0.8000,True,0,0,19.83,100,0,65396.0,
ORTEC-SYNTH-500-s246_dyn5e,ORTEC-SYNTH-500-s246,4,1.0000,True,0,0,14.34,100,0,55923.4,
ORTEC-SYNTH-500-s247_dyn5e,ORTEC-SYNTH-500-s247,0,0.2000,True,0,0,18.55,100,0,64146.4,
ORTEC-SYNTH-500-s247_dyn5e,ORTEC-SYNTH-500-s247,1,0.4000,True,0,0,16.22,100,0,74281.6,
ORTEC-SYNTH-500-s247_dyn5e,ORTEC-SYNTH-500-s247,2,0.6000,True,0,0,19.1,100,0,77209.6,
ORTEC-SYNTH-500-s247_dyn5e,ORTEC-SYNTH-500-s247,3,0.8000,True,0,0,25.29,100,0,67607.8,
ORTEC-SYNTH-500-s247_dyn5e,ORTEC-SYNTH-500-s247,4,1.0000,True,0,0,23.18,100,0,72105.2,
ORTEC-SYNTH-500-s248_dyn5e,ORTEC-SYNTH-500-s248,0,0.2000,True,0,0,20.81,100,0,63377.5,
ORTEC-SYNTH-500-s248_dyn5e,ORTEC-SYNTH-500-s248,1,0.4000,True,0,0,22.01,100,0,61702.5,
ORTEC-SYNTH-500-s248_dyn5e,ORTEC-SYNTH-500-s248,2,0.6000,True,0,0,18.81,100,0,62460.0,
ORTEC-SYNTH-500-s248_dyn5e,ORTEC-SYNTH-500-s248,3,0.8000,True,0,0,13.32,100,0,58690.3,
ORTEC-SYNTH-500-s248_dyn5e,ORTEC-SYNTH-500-s248,4,1.0000,True,0,0,21.49,100,0,56338.5,
ORTEC-SYNTH-500-s249_dyn5e,ORTEC-SYNTH-500-s249,0,0.2000,True,0,0,25.69,100,0,61851.9,
ORTEC-SYNTH-500-s249_dyn5e,ORTEC-SYNTH-500-s249,1,0.4000,True,0,0,18.12,100,0,70403.4,
ORTEC-SYNTH-500-s249_dyn5e,ORTEC-SYNTH-500-s249,2,0.6000,True,0,0,16.63,100,0,62339.9,
ORTEC-SYNTH-500-s249_dyn5e,ORTEC-SYNTH-500-s249,3,0.8000,True,0,0,13.29,100,0,54763.2,
ORTEC-SYNTH-500-s249_dyn5e,ORTEC-SYNTH-500-s249,4,1.0000,True,0,0,15.88,100,0,65645.5,
ORTEC-SYNTH-500-s251_dyn5e,ORTEC-SYNTH-500-s251,0,0.2000,True,0,0,19.34,100,0,49236.8,
ORTEC-SYNTH-500-s251_dyn5e,ORTEC-SYNTH-500-s251,1,0.4000,True,0,0,17.94,100,0,46891.6,
ORTEC-SYNTH-500-s251_dyn5e,ORTEC-SYNTH-500-s251,2,0.6000,True,0,0,15.87,100,0,53138.2,
ORTEC-SYNTH-500-s251_dyn5e,ORTEC-SYNTH-500-s251,3,0.8000,True,0,0,20.82,100,0,47672.4,
ORTEC-SYNTH-500-s251_dyn5e,ORTEC-SYNTH-500-s251,4,1.0000,True,0,0,16.58,100,0,53431.8,
ORTEC-SYNTH-500-s253_dyn5e,ORTEC-SYNTH-500-s253,0,0.2000,True,0,0,14.21,100,0,63766.2,
ORTEC-SYNTH-500-s253_dyn5e,ORTEC-SYNTH-500-s253,1,0.4000,True,0,0,20.95,100,0,77812.7,
ORTEC-SYNTH-500-s253_dyn5e,ORTEC-SYNTH-500-s253,2,0.6000,True,0,0,14.82,100,0,67150.7,
ORTEC-SYNTH-500-s253_dyn5e,ORTEC-SYNTH-500-s253,3,0.8000,True,0,0,18.33,100,0,76072.5,
ORTEC-SYNTH-500-s253_dyn5e,ORTEC-SYNTH-500-s253,4,1.0000,True,0,0,18.45,100,0,68804.3,
ORTEC-SYNTH-500-s254_dyn5e,ORTEC-SYNTH-500-s254,0,0.2000,True,0,0,16.66,100,0,60015.8,
ORTEC-SYNTH-500-s254_dyn5e,ORTEC-SYNTH-500-s254,1,0.4000,True,0,0,22.91,100,0,68088.0,
ORTEC-SYNTH-500-s254_dyn5e,ORTEC-SYNTH-500-s254,2,0.6000,True,0,0,18.51,100,0,65345.2,
ORTEC-SYNTH-500-s254_dyn5e,ORTEC-SYNTH-500-s254,3,0.8000,True,0,0,12.32,100,0,68102.6,
ORTEC-SYNTH-500-s254_dyn5e,ORTEC-SYNTH-500-s254,4,1.0000,True,0,0,15.7,100,0,61653.2,
